@relation 'spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R35-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
0.431281,3.777603,-4.331859,111.819468,-96.463106,1.30943,108.095559,-5.227329,110.584516,-3.169653,1,cluster2
3.256256,-6.529832,-10.243348,12.730573,-15.011684,3.273576,22.533981,-10.243348,19.260405,-3.273576,1,cluster1
11.535458,0,-11.535458,9.249151,-15.044593,-12.46557,-2.286307,-10.605347,8.31904,11.535458,1,cluster1
3.256256,-6.529832,-10.243348,12.730573,-15.011684,3.273576,22.533981,-10.243348,19.260405,-3.273576,1,cluster1
11.535458,0,-11.535458,9.249151,-15.044593,-12.46557,-2.286307,-10.605347,8.31904,11.535458,1,cluster1
3.256256,-6.529832,-10.243348,12.730573,-15.011684,3.273576,22.533981,-10.243348,19.260405,-3.273576,1,cluster1
11.535458,0,-11.535458,9.249151,-15.044593,-12.46557,-2.286307,-10.605347,8.31904,11.535458,1,cluster1
0.902398,-0.07621,0.555988,51.379555,-45.828332,0.394908,52.621436,-2.303628,47.830583,-1.281718,1,cluster2
-1.316359,9.261276,-5.334716,14.4505,-1.465315,-2.100978,5.074909,-13.044075,6.224991,-3.949076,1,cluster1
-5.923614,13.444178,-8.279203,111.783095,-95.995452,-1.127565,100.355024,-10.345539,98.503461,-3.533384,1,cluster1
-1.912184,-3.34459,-6.398196,125.36757,-107.245122,0.862561,119.24477,-13.070055,121.318035,-7.205331,1,cluster1
1.565774,-12.178049,-5.847404,270.530748,-257.708376,12.992113,283.942017,-10.685021,272.666366,-3.74123,1,cluster1
0.394908,0,-1.90872,18.086075,-12.100107,0.723997,23.483145,-1.118905,17.296259,-6.910883,1,cluster2
-0.628734,-3.827832,-2.51667,84.546596,-75.425617,2.776477,87.116959,-1.662769,84.160349,-1.905256,1,cluster2
1.189919,3.793191,-4.491208,20.78461,-10.908456,-5.935738,18.181337,0.254611,14.150855,0,1,cluster2
-0.439941,-2.37291,-3.536848,120.491846,-112.274997,0.379319,116.31414,-10.238152,117.680728,-5.230793,1,cluster1
-1.525937,2.527062,-10.272793,89.895169,-78.933019,0.445137,86.479565,-14.298079,90.109943,-4.052999,1,cluster1
-1.525937,2.527062,-10.272793,89.895169,-78.933019,0.445137,86.479565,-14.298079,90.109943,-4.052999,1,cluster1
-3.838225,0.609682,-3.838225,42.691588,-38.387442,0.852169,42.996429,-0.304841,42.691588,3.533384,1,cluster2
2.340001,3.032821,-5.696715,109.567802,-100.822678,-2.38157,102.054166,-4.61938,108.698313,0.935307,1,cluster2
-0.6755,-3.680608,-2.45778,83.737728,-74.838451,0.54906,81.927735,-8.807478,82.000481,-5.698447,1,cluster1
2.310556,7.361216,-10.350736,93.669308,-87.743962,-1.110245,87.302289,-13.560226,93.55326,-6.010216,1,cluster1
-10.648648,0.15242,-1.901792,48.2584,-43.924808,8.594436,65.752113,1.596951,57.005256,0,1,cluster2
2.423139,1.745907,-3.084782,107.685063,-98.117214,-3.746426,102.67424,-11.679219,99.755734,-5.507922,1,cluster1
0.498831,6.957648,-2.982591,489.228143,-471.912831,-0.845241,489.179645,-4.075516,487.497824,-5.542563,1,cluster2
-1.662769,-0.207846,-4.156922,46.557526,-36.729869,2.857884,42.868257,-11.725984,39.404156,-6.789639,1,cluster1
0.119512,-18.48791,3.739498,368.192432,-351.580333,15.162373,387.648559,-1.357928,368.024424,-2.303628,1,cluster2
-8.757249,1.506884,-4.01143,862.543982,-841.953362,-6.851993,845.628773,-13.724771,853.672417,-10.028574,1,cluster1
-0.753442,1.240148,-4.487744,939.206282,-928.180047,1.576166,936.45925,-8.228973,937.508873,-0.727461,1,cluster1
-1.402961,-4.266041,-0.831384,116.191164,-99.989561,-2.797262,106.03615,-9.853637,105.693204,-13.388753,1,cluster1
-8.757249,1.506884,-4.01143,862.543982,-841.953362,-6.851993,845.628773,-13.724771,853.672417,-10.028574,1,cluster1
4.153458,3.874598,-1.718194,1162.48322,-1146.371683,-5.062785,1158.080347,-4.787388,1154.709776,-1.02191,1,cluster2
0.940504,4.884383,-7.27981,90.724821,-72.068902,-11.701735,88.339787,-4.503332,82.180615,-2.73664,1,cluster2
0,3.325538,-3.325538,13.717842,-11.265258,0,7.066767,-6.651075,7.066767,-3.325538,1,cluster1
-8.757249,1.506884,-4.01143,862.543982,-841.648521,-6.879706,845.628773,-13.697058,853.644705,-10.028574,1,cluster1
-2.894257,2.182384,-2.894257,41.118886,-34.064243,-1.603879,44.771781,3.786263,40.985518,-4.364768,1,cluster2
0,0,-1.236684,16.263957,-13.923956,2.376374,21.841161,-0.824456,18.640331,-2.788602,1,cluster2
-0.039837,3.62345,-2.109638,504.917059,-491.25291,0.471118,506.507082,-3.594005,503.482921,-4.78046,1,cluster2
-0.038105,3.502207,-1.969342,504.898007,-491.161112,0.441673,506.647378,-3.427729,503.455208,-4.797781,1,cluster2
3.637307,5.760801,-5.45596,13.724771,-2.899453,-0.609682,12.210958,-12.730573,6.450157,-3.637307,1,cluster1
-2.873472,3.936951,-2.873472,39.364319,-34.03653,-3.543776,44.757925,2.165064,40.820973,-4.330127,1,cluster2
-8.571919,1.255737,-4.120549,862.13695,-842.029572,-6.399928,846.091231,-13.414734,853.694934,-9.803408,1,cluster1
-0.360267,0.720533,3.484886,42.961788,-34.918144,0.841777,41.399478,-2.282843,37.194059,-1.922576,1,cluster2
2.818047,0.166277,-1.044427,30.115167,-26.687439,-1.193383,32.990372,-6.737678,28.152754,-3.862473,1,cluster1
0.767299,3.663287,-10.525673,281.189788,-258.286881,3.949076,277.96471,-11.327612,281.506754,-4.624576,1,cluster1
5.817959,4.34918,0.154153,77.871272,-67.29537,-4.842814,78.737298,-8.44548,78.001176,-5.386678,1,cluster1
-2.095781,4.641896,-8.816139,216.419748,-208.452315,0.678964,222.395324,-14.570011,221.065109,-14.583868,1,cluster1
0.682428,9.328826,-9.346146,6.779247,-6.354894,0.232095,-4.080712,-13.90144,4.666145,-5.005627,1,cluster1
5.904561,6.408588,-0.504027,50.229473,-42.206614,-6.564473,49.725447,0.155885,33.548092,-3.204294,1,cluster2
1.316359,2.090585,-7.395857,120.452009,-106.143538,4.496404,119.892557,-10.097856,120.48665,-6.027537,1,cluster1
0.651251,-2.544383,-2.293235,92.113926,-76.949821,-0.251147,89.055124,-6.709965,91.386465,-3.671948,1,cluster1
1.305966,-1.390837,1.305966,134.239134,-126.969716,0.871222,136.232724,-5.381482,132.075802,-1.03923,1,cluster2
-2.655234,6.763658,-8.804014,56.935974,-46.483048,-1.62986,54.606366,-6.117603,57.488498,-4.832422,1,cluster1
-2.355589,3.204294,-5.542563,9.301113,-4.797781,2.088853,-1.004589,-7.614095,6.644147,-3.135012,1,cluster1
-2.317484,1.162206,-8.083481,21.546712,-10.622668,-0.308305,16.615563,-7.226116,16.257029,-5.022947,1,cluster1
-0.242487,-4.849742,-0.242487,41.447976,-33.745546,-0.971681,36.373067,-5.488869,38.623001,-4.849742,1,cluster2
0.053694,0.933575,-4.948469,230.147983,-222.667256,1.699142,228.500803,-8.022859,229.210944,-1.143154,1,cluster1
4.472155,2.338269,-2.50801,21.264388,-17.445216,1.548453,21.151804,-2.783406,18.093003,-5.78505,1,cluster2
-1.991858,2.807654,-2.580756,478.477304,-469.889796,-2.582488,479.622189,-3.361911,479.726112,-0.32909,1,cluster2
0,11.708663,-5.854332,2.805922,-3.339394,-1.510348,2.805922,-4.343983,7.149906,-5.854332,1,cluster1
0,7.517101,-7.517101,8.660254,6.926471,-12.701129,1.143154,5.184028,-4.040875,0,1,cluster2
0.630466,2.684679,-5.37975,103.611279,-97.545637,0.029445,97.867799,-8.810942,102.920191,-2.580756,1,cluster1
-1.108513,2.068069,-9.231831,90.648611,-79.383353,0.682428,87.000912,-14.587332,89.751409,-4.156922,1,cluster1
-0.348142,0.89547,-4.903436,40.812313,-42.419656,0.523079,48.13196,-7.596775,45.774639,-11.362253,1,cluster1
0.292717,-0.779423,-6.722089,21.910443,-18.711345,2.753961,26.100274,-8.209921,22.618851,-6.235383,1,cluster1
0.59929,2.591148,0.079674,63.770647,-53.800962,0.637395,56.457928,-3.890186,58.162266,-8.071357,1,cluster2
-1.941629,3.25972,-5.670734,120.270144,-110.328172,-1.219364,115.855146,-4.352644,118.986694,-1.264397,1,cluster2
1.254005,0.588897,-1.049623,58.813517,-53.80789,2.021303,58.965938,-0.95436,58.129357,-3.429461,1,cluster2
1.581362,1.451459,-2.714124,48.119836,-36.140972,-4.352644,47.931042,-7.141245,43.955985,-4.295486,1,cluster1
-0.588897,0.696284,-4.191563,31.312014,-29.006655,-1.01325,32.770401,-5.332984,29.751437,-9.006664,1,cluster1
-6.252703,0.017321,-7.517101,13.371432,-3.483154,0,9.612882,-2.494153,12.124356,-1.247077,1,cluster2
2.823243,11.344933,-5.663806,12.28024,-14.930278,-4.667877,15.120804,-3.819172,13.29349,-11.327612,1,cluster1
1.820385,-29.763561,-0.025981,178.312899,-184.404521,27.142968,211.426246,-0.595825,179.187584,-1.351,1,cluster2
0,-3.966396,9.612882,2.06114,-13.087376,-5.646486,17.320508,3.966396,17.320508,-9.612882,1,cluster2
-0.866025,2.686411,-3.931755,31.034886,-24.350902,0.148956,28.544197,-4.328395,30.963872,-2.182384,1,cluster2
-0.313501,1.293842,-2.478565,85.308698,-78.127616,-2.431799,82.391925,-14.878316,80.387942,-4.76314,1,cluster1
-4.189831,2.442192,-4.17251,41.669678,-29.943694,-6.413784,28.528609,-15.777251,34.343103,-9.768767,1,cluster1
-4.141333,-2.147743,-8.436819,91.64454,-78.633375,-0.46419,88.731231,-8.280935,91.488656,-7.517101,1,cluster1
-0.587165,0.301377,-3.254523,31.706922,-28.828254,-1.191651,33.655479,-5.196152,29.214501,-8.885421,1,cluster1
0,6.46055,-10.323023,23.365365,-13.603527,-1.71473,7.863511,-11.206369,17.788162,-3.862473,1,cluster1
1.839438,0.325626,4.004501,40.377568,-32.723636,4.004501,38.212505,1.839438,36.047441,-4.330127,1,cluster2
0.095263,2.161599,-4.234864,332.688855,-323.884841,0.427817,331.315339,-11.374378,330.146204,-1.593487,1,cluster1
4.960594,5.403999,-0.443405,20.78461,-18.917459,1.370052,17.639205,1.331947,16.307258,-5.403999,1,cluster2
2.424871,2.424871,0,-0.69282,0.427817,-2.852688,1.732051,2.852688,-3.545508,-2.424871,1,cluster2
-3.864205,0.592361,-2.080193,42.76087,-38.539863,2.679483,39.489026,-0.296181,40.976858,3.568025,1,cluster2
0.952628,2.04382,-4.139601,32.908965,-31.022762,-0.592361,28.769364,-5.868188,31.589143,-2.04382,1,cluster2
1.229756,2.009179,-4.260845,10.634792,-7.465139,-1.014982,5.646486,-7.974362,9.134836,-2.494153,1,cluster1
2.191044,-0.642591,-6.692644,147.778575,-132.451657,4.440978,147.421772,-9.650987,146.370418,-0.571577,1,cluster1
2.970467,2.904649,-1.394301,1162.61832,-1142.793266,-4.451371,1157.174484,-3.774139,1154.398007,-1.212436,1,cluster2
0.632199,0.441673,-0.458993,125.062729,-117.291017,-6.221527,129.444817,-1.243612,126.973181,-1.091192,1,cluster2
-2.234346,6.720357,-9.278596,39.334874,-27.536144,0.613146,37.083208,-0.95436,37.713674,-2.234346,1,cluster2
3.616522,1.99359,-3.727373,37.860899,-25.478467,-5.483673,39.054282,-7.285006,34.091956,-4.382089,1,cluster1
0.271932,0.41396,-2.793798,32.477685,-28.907928,-1.22456,34.081564,-4.938077,29.339209,-9.716805,1,cluster1
1.835974,6.136656,-0.017321,25.681117,-14.022683,1.22456,9.751446,-2.464708,18.948636,3.671948,1,cluster2
4.153458,3.874598,-1.718194,1162.48322,-1146.371683,-5.062785,1158.080347,-4.787388,1154.709776,-1.02191,1,cluster2
0,5.317396,0,37.983874,-32.869128,-0.47285,43.30127,0.47285,42.82842,-5.317396,1,cluster2
-3.160993,-1.861955,-7.179351,17.623617,-10.849566,-1.447994,17.623617,-1.860223,17.327436,-8.036716,1,cluster2
0.239023,3.533384,-4.430586,264.619258,-257.032876,-0.415692,261.726733,-8.829995,262.6274,0.848705,1,cluster1
-1.49476,-4.267773,-0.923183,116.158255,-100.138517,-2.788602,105.961672,-9.824192,105.608334,-13.336791,1,cluster1
0.940504,4.884383,-7.27981,90.724821,-72.068902,-11.701735,88.339787,-4.503332,82.180615,-2.73664,1,cluster2
-1.71473,3.810512,-5.507922,39.733246,-32.888181,3.238935,32.04294,-3.256256,38.018515,-2.147743,1,cluster2
0,0,-3.325538,116.047404,-106.055203,-1.42721,116.047404,-0.235559,114.620194,-4.988306,1,cluster2
3.238935,1.894864,-6.47787,21.886194,-15.335578,8.629077,10.859959,-10.773356,14.906029,-6.46055,1,cluster1
3.949076,-9.566117,3.949076,60.280564,-54.246099,-2.315752,58.64724,-6.299469,56.672702,-2.009179,1,cluster2
-3.862473,0.588897,-2.078461,41.032284,-36.302053,2.095781,37.758708,0.294449,38.659374,3.568025,1,cluster2
-2.823243,0.488438,-7.032126,58.43593,-50.537778,1.624664,58.179587,-12.387627,55.390985,-5.594524,1,cluster1
-3.152332,6.850261,-9.456997,49.320147,-42.033409,0.32909,46.69609,-7.724947,50.740428,-2.095781,1,cluster1
-1.998787,0.694552,-5.099158,186.159089,-172.044607,4.292022,190.795789,-5.80237,189.113967,-3.100371,1,cluster2
0.384515,2.558239,-3.017233,78.936484,-68.062669,-1.948557,71.183824,-9.391179,74.097134,-1.818653,1,cluster1
1.319823,0.552524,0.523079,258.115407,-189.803324,3.138476,266.739288,-15.983365,245.748565,-5.750409,1,cluster1
-0.223435,-1.846366,-3.860741,35.03246,-32.148595,0.89547,29.325352,-10.297042,33.466686,-5.092229,1,cluster1
-3.221615,7.000949,-9.664844,49.256061,-41.733764,0.330822,46.592167,-7.889491,50.702323,-2.147743,1,cluster1
-6.044857,1.247077,-4.884383,1756.212916,-1416.038138,-0.207846,1752.021353,-8.764177,1754.255699,-8.157959,1,cluster1
0,0,-3.360179,117.779455,-107.688527,-1.44453,117.779455,-0.235559,116.334925,-5.040268,1,cluster2
-1.981466,5.864724,-7.995147,18.938244,-10.743911,-0.235559,11.736376,-8.951239,14.871388,-1.957217,1,cluster1
-1.110245,2.017839,-9.216242,90.68152,-79.589467,0.715337,87.016501,-14.519782,89.749677,-4.156922,1,cluster1
-0.581969,-0.336018,-7.903348,142.670757,-125.310412,0.590629,144.026953,-10.588027,142.913244,-7.465139,1,cluster1
0.604486,9.110587,-8.506102,16.716022,-0.621806,-2.419675,8.814407,-16.405985,15.505319,0,1,cluster1
-0.786351,1.084264,-4.520653,199.56343,-190.570622,1.669697,197.117774,-8.189136,198.070402,-1.02191,1,cluster1
1.212436,2.625789,-6.304665,177.13164,-166.465671,1.060015,176.980952,-15.572869,175.470603,-6.443229,1,cluster1
2.222221,-3.995841,-1.182991,20.301368,-18.060094,-1.451459,19.601619,-5.715768,17.272011,-5.178832,1,cluster1
-4.657485,4.141333,-9.075946,87.603666,-73.686638,-0.474582,78.635107,-10.011254,82.665589,-3.879794,1,cluster1
1.058283,3.706589,-3.878062,58.664561,-51.968452,-4.016626,57.246011,-5.838743,59.395486,-2.459512,1,cluster2
-1.550185,-0.909327,-2.624057,378.288557,-357.214694,-1.499956,373.767904,-10.191387,371.375942,-4.745819,1,cluster1
-0.086603,5.819691,-5.906293,59.374702,-53.826943,0.883346,55.408305,-5.248114,58.231548,-1.939897,1,cluster2
1.214168,0.32909,-3.642503,52.879511,-47.575972,-1.352732,51.599526,-4.144798,49.935025,-3.429461,1,cluster2
1.572702,1.922576,-8.04018,25.790237,-18.862033,1.572702,25.440362,-7.340431,27.013064,-5.767729,1,cluster1
-3.226811,3.08305,-2.793798,118.066975,-108.743346,1.482635,111.971889,-4.797781,113.021511,-0.866025,1,cluster2
0,13.319471,0,7.465139,-13.56369,-2.024767,20.78461,2.024767,18.759842,-13.319471,1,cluster2
0,5.767729,-5.767729,62.942726,-50.830495,-1.131029,60.050201,-7.511904,64.686902,-5.750409,1,cluster1
-0.807136,2.424871,-2.019571,24.335314,-20.701471,-6.664932,13.828694,-12.12782,16.863247,-12.730573,1,cluster1
-2.078461,10.426946,-2.078461,47.077141,-44.297199,-2.499349,55.425626,-1.657573,52.926277,-12.505407,1,cluster2
1.680089,4.607255,-12.124356,32.908965,-27.300585,1.210704,23.53857,-14.114482,31.209824,-7.361216,1,cluster1
0,2.182384,0,70.56375,-57.259868,-0.720533,72.746134,-1.461851,72.025601,-2.182384,1,cluster2
1.203775,-3.464102,1.203775,4.669609,-1.879275,0.297913,-0.528275,2.639645,-3.694464,-3.464102,1,cluster2
1.338875,2.873472,-3.881526,312.836089,-306.687308,-0.601022,310.154874,-7.690306,309.811928,-5.074909,1,cluster1
-2.095781,10.548189,-2.095781,46.973218,-46.642396,-0.704945,55.425626,-3.486618,54.720681,-12.643971,1,cluster1
2.227417,-1.591755,-5.220401,238.820362,-231.814216,1.366588,241.250429,-8.914866,240.557608,-5.490601,1,cluster1
1.231488,-0.382783,-2.769549,253.90306,-239.639622,0.081406,251.235702,-6.14012,253.619004,-4.191563,1,cluster1
0.294449,0.159349,-2.840563,18.165749,-15.420448,1.919112,20.057148,-4.350912,17.961367,-2.442192,1,cluster2
0.420888,-7.002681,-1.55365,746.148435,-717.316718,3.819172,746.830863,-9.306309,742.989175,-7.915472,1,cluster1
1.905256,4.903436,-1.437602,41.255718,-32.553895,-1.922576,38.001195,-8.507834,31.594339,-0.658179,1,cluster1
-0.26154,-2.320948,-2.478565,21.981457,-14.918154,0.019053,24.541428,-10.686753,19.710738,-3.39482,1,cluster1
0,-3.031089,1.257469,118.195147,-90.35243,-6.767123,118.195147,1.979734,112.96955,-7.586383,1,cluster2
1.487832,0.114315,-2.513206,253.994859,-238.829022,-0.013856,250.885827,-5.913221,253.584363,-3.810512,1,cluster1
-1.259201,3.431193,-12.011772,218.084249,-208.984054,0.280592,211.176831,-9.941972,217.226884,-2.857884,1,cluster1
3.278772,2.345197,-1.692214,1162.225144,-1143.2436,-4.080712,1157.084418,-4.134405,1154.309672,-1.160474,1,cluster2
-0.318697,12.730573,-10.936169,58.889727,-44.782174,-1.43587,50.066661,-10.238152,56.078609,-3.169653,1,cluster1
0.251147,4.098032,-3.845153,14.703379,-13.691862,-0.755174,15.207406,-7.943185,18.550264,-7.690306,1,cluster1
2.424871,1.212436,-1.212436,5.715768,-2.838831,0.644323,6.928203,-1.856758,5.147655,-1.212436,1,cluster2
2.764353,-1.054819,-4.312807,90.324718,-87.021697,0.088335,93.783623,-8.086945,90.288344,-7.032126,1,cluster1
2.042088,-1.82385,-7.172422,139.338291,-136.163442,0.639127,139.324435,-10.615739,140.287455,-7.274613,1,cluster1
2.409283,4.674805,-6.839869,167.958699,-160.051887,0.462458,161.428867,-9.864029,166.029194,-4.018358,1,cluster1
-0.157617,4.602059,-7.189743,168.343214,-156.168629,-1.874079,160.819185,-10.205243,164.776922,-2.459512,1,cluster1
7.205331,-7.205331,0,1.454923,-4.292022,-9.100195,1.454923,1.894864,-0.439941,7.205331,1,cluster2
-0.566381,-3.706589,-4.527581,92.006539,-86.645842,3.199098,98.403003,-4.354376,95.089589,-3.706589,1,cluster2
0.545596,3.197366,-1.792673,107.653886,-105.845625,-2.107906,109.993887,-3.819172,107.80977,-2.805922,1,cluster2
-1.659305,4.680001,-6.377411,19.170338,-11.03836,-0.124708,13.115089,-8.636005,14.552691,-2.234346,1,cluster1
4.468691,-8.629077,-2.234346,40.706658,-35.974695,-2.594612,38.832579,-13.818301,38.832579,-6.754998,1,cluster1
0.316965,2.632717,-2.003983,36.367871,-32.26291,-0.005196,34.715494,-3.308217,35.697567,-0.987269,1,cluster2
1.004589,1.70607,-6.105479,70.57241,-62.634421,-1.281718,60.535176,-9.101927,66.051758,-2.37291,1,cluster1
0,-4.539705,0,16.941189,-12.340862,-2.11137,19.052559,-8.762445,19.052559,-6.651075,1,cluster1
-3.109031,2.999912,-1.636788,15.221262,-10.264133,-0.647787,15.804964,-1.69741,13.0995,-4.295486,1,cluster2
2.701999,6.826012,-4.797781,274.424398,-261.272936,-2.539186,269.108734,-6.037929,270.433753,-4.486012,1,cluster1
1.186455,3.95254,-2.450852,50.000843,-44.52583,2.689875,40.590611,-6.957648,47.233026,-5.45596,1,cluster1
-0.107387,-2.650038,-4.091104,1272.291777,-1115.354118,0.994197,1272.257136,-11.736376,1272.627795,-5.975575,1,cluster1
2.165064,6.027537,-2.282843,106.425862,-99.32965,-0.069282,100.687578,-7.98995,101.224513,-3.793191,1,cluster1
0,5.845671,-8.105998,139.854442,-119.563467,-1.770156,137.594116,0.88681,138.967632,-2.701999,1,cluster2
-7.080624,3.637307,-9.834584,105.274048,-90.773319,1.288646,102.748718,-4.925952,103.154018,-4.10496,1,cluster2
2.327876,9.439677,-6.74807,160.491828,-143.401683,-1.032302,151.717258,-8.009003,151.117969,-4.10496,1,cluster1
-0.148956,3.820904,-3.457173,138.692236,-125.412603,2.663894,127.520509,-7.032126,132.41182,-4.122281,1,cluster1
2.563435,9.818996,-6.876242,122.509686,-106.805181,-0.652983,113.51861,-8.748589,113.296907,-4.278165,1,cluster1
2.06114,5.485405,2.06114,54.391592,-44.936326,-1.347536,53.693575,-1.378712,49.586883,-2.06114,1,cluster2
2.823243,6.108943,-2.840563,27.250355,-22.859607,-1.851562,19.225764,-7.577722,23.500465,-5.663806,1,cluster1
-0.121244,3.270112,-5.123406,96.030093,-89.167708,0.284056,92.734,-8.810942,95.907117,-2.996448,1,cluster1
1.732051,1.177795,-2.961807,36.373067,-31.710386,1.160474,31.661889,-8.798818,36.373067,-4.676537,1,cluster1
-1.775352,-3.427729,-0.545596,484.695366,-463.83801,-2.113102,476.270671,-6.619898,474.869442,-11.847228,1,cluster1
1.728587,0.367195,1.361392,43.297806,-40.460707,1.728587,39.106243,-0.73439,39.106243,0,1,cluster2
-1.027106,-2.062873,-0.798475,69.467362,-63.322045,3.204294,71.616837,-4.174242,66.436273,-2.095781,1,cluster2
-0.53174,6.443229,-3.112495,81.80476,-72.602374,0,78.692264,-5.161511,77.410547,-1.281718,1,cluster2
2.927166,6.841601,-10.721394,257.169708,-223.48132,0.926647,252.429085,-7.894688,254.360321,-6.80696,1,cluster1
0,2.010911,-2.771281,38.865488,-29.437936,-1.952021,36.719477,-2.069801,32.621445,-5.542563,1,cluster2
-3.242399,1.506884,-4.749283,88.334591,-81.893094,1.506884,86.599076,0,88.10596,1.506884,1,cluster2
4.08764,-18.013328,-1.454923,64.847982,-74.94757,18.240227,89.65095,-4.314539,66.321957,0,1,cluster2
1.333679,2.632717,-6.599114,35.541683,-19.641456,1.316359,31.592607,-1.333679,32.908965,-7.932793,1,cluster2
0,5.095693,2.355589,108.734686,-89.193688,-1.10678,109.119201,-2.017839,103.685757,-2.355589,1,cluster2
0.74305,2.369446,-2.236078,72.385867,-60.74129,0.232095,67.530929,-10.478907,65.698419,-4.451371,1,cluster1
-3.251059,-1.463583,-3.432925,199.185843,-186.093271,1.678357,195.752918,-9.074214,194.685975,-6.512511,1,cluster1
-0.368927,0.368927,1.934701,41.771869,-31.500808,-1.10678,37.164614,0.368927,38.730388,0,1,cluster2
-0.770763,1.460119,-4.893044,426.637023,-416.050728,0.088335,423.806852,-5.897633,425.060857,-0.311769,1,cluster2
