@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S44

@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
1.01,0.8,0.5,0,0.3,0.7,1.61,0,1.11,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0.111,0,0.491,0.158,0.015,1351,1
0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.651,189,1
0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.105,0.201,0,271,1
0,0,0,1.25,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.125,0,0.312,0.062,0,65,1
0.41,0,1.65,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.199,0,0,445,1
0.41,0,1.65,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.199,0,0,445,1
0.41,0,1.65,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.199,0,0,445,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,79,1
0.9,0,0,0.45,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,1.626,0.162,0.081,767,1
0.9,0,0,0.45,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,1.631,0.244,0.081,773,1
0.91,0,0,0.45,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,1.633,0.245,0.081,773,1
0.82,0,0.41,0.82,1.65,0.41,0,1.65,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.132,0.132,301,1
0.59,0.19,0,0,0,1.57,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.768,0.037,0,5.848,1.313,0,757,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,53,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,53,1
0.6,0.6,0,0,0,1.8,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.047,0.189,0.141,0,201,1
0.94,0,0.94,0,0,0.47,0,0.47,0,1.41,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.073,0,1.254,0.221,0,219,1
1.81,0.36,0,0.36,0.36,0.72,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,1.203,0.467,0.066,736,1
0,0,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0.254,0,107,1
0,0,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0.254,0,109,1
0.51,0.51,0.51,0,0,0,0,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.18,0,0,94,1
0.5,0.5,0.5,0,0,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0.178,0,0,95,1
1.85,0.37,0,0.37,0.37,0.74,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,1.211,0.471,0.067,736,1
0.59,0.19,0,0,0,1.57,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.767,0.037,0,5.84,1.311,0,757,1
1.81,0.36,0,0.36,0.36,0.72,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,1.203,0.467,0.066,736,1
0.15,0.15,0,0,0,0.75,0,0.3,0,0.15,0.3,0,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0.376,0.05,0.025,427,1
0.3,0,0,0,0,0.15,0,0,0.75,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.058,0.145,0,0.087,0,0,208,1
0.7,0,0.06,0,0.25,0.95,0.19,0.06,0,0,0.19,0,0,0,0,0,0.06,0,0,0,0,0,0,0.102,0,0.133,0.041,0.143,1030,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.573,0,0,75,1
0.4,0,0,0,0,0.28,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0.019,0.099,0,0.099,0.079,0.009,1310,1
0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,95,1
0.44,0,0.44,0,0,0,0,0.89,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.482,0.896,0,325,1
0,0,0,0,0,1.55,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0.672,0.403,0,109,1
0.14,0,0.14,0,0.84,0.98,0,0.28,0,0.84,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.045,0.342,1.233,1622,1
1.01,0.8,0.5,0,0.3,0.7,1.61,0,1.11,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0.11,0,0.49,0.158,0.015,1351,1
0,0,0,0,0,1.6,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0.823,0,0,107,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.266,0,36,1
0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,183,1
0,0,0,1.04,0.52,1.04,0,0,0,1.57,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0.269,0,272,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0.166,0,139,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0.166,0,139,1
0.76,1.02,0.25,0.17,0.17,0.59,2.21,0.08,0.93,0.85,0.08,0,0,0,0,0,0,0,0,0,0.17,0,0,0.065,0,0.486,0.118,0.013,1414,1
0.17,0.35,0.05,0.05,0.05,0.52,0,0.64,0.05,0.82,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0.01,0.052,0,0.01,0.167,0,462,1
0.27,0,0,0,0,1.62,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.874,0.051,0.051,374,1
0,0.44,0,0,0,2.65,0,0,0.44,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.663,0.132,0.066,442,1
0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,1.939,0,0,110,1
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0.606,0,28,1
0,0,0,0.54,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0.567,0,0,87,1
0.7,0,0.7,0,0,0.7,0.35,0,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381,0.063,0,95,1
0.68,0,2.73,0,0,2.05,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244,0,0,89,1
0,0,0.55,0.27,0,0.27,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0,0,0.301,0,0.043,1130,1
0.09,0.29,0.09,0,0.29,0.48,0,0.19,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0.063,0.047,0,0.559,0.047,0.031,432,1
1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0.804,0,0,37,1
0,0,0.97,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.503,0.167,0,0,0.167,1.342,77,1
0.56,0.56,2.25,0,0,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.503,0,0.083,375,1
0.71,0.3,0.4,0.1,0.1,0.5,0,0,1.11,0,0.3,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.264,0.976,0.397,0.033,1042,1
0.8,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0.36,0,124,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,53,1
0,0,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,0.508,0.169,0.169,170,1
0.4,0,0,0,0,0.28,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0.019,0.099,0,0.099,0.079,0.009,1313,1
0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.246,0.061,0,0.123,0.185,302,1
0.58,0,0.58,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0.271,0,162,1
0.18,0.36,0.06,0.06,0.06,0.54,0,0.72,0.06,0.84,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.052,0,0.01,0.169,0,447,1
0.24,0,0,0.17,0,0.1,0,0,0,0.03,0,1.18,0,0,0,0,0,0,0,0,0.06,0,0.179,0.305,0.029,0.029,0.011,0.023,2510,1
1.24,0,0,0,0,0.41,0,0,0.82,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.481,0.549,0,114,1
0.32,0.16,0.08,0.08,0.08,0.24,0,0,0.32,0.16,0.24,0,0,0,0,0,0,0,0,0,0,0,0.344,0.068,0,0.55,0.082,0.151,2923,1
0.71,0.3,0.4,0.1,0.1,0.5,0,0,1.01,0,0.3,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.264,0.977,0.397,0.033,1045,1
0,0,0.45,0,0.22,0.22,0.22,0,0.22,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.15,1.584,1324,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,53,1
0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.529,0.33,0.198,0,0,261,1
0,0.38,0.38,0.38,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,104,1
0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0,16,1
0.2,0.13,0,0,0.27,0.75,0,0.2,0.13,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0.034,0.057,0,0.472,0.092,0.023,703,1
0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.17,0.17,160,1
0,2.3,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,0,2.894,0.868,0,157,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,65,1
0.67,0.16,0.33,0.84,0.33,1.51,0,1.68,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,1.151,0.056,0,621,1
0.59,0.19,0,0,0,1.58,0,0.09,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.778,0.037,0,5.213,0.979,0,740,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,0,0,54,1
0.17,0.34,0.05,0.05,0.05,0.52,0,0.69,0.05,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.01,0.162,0,454,1
0.27,0.27,0.27,1.08,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.27,0,0,0,0,0,0.04,0,0.489,0.04,0,227,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,64,1
0.55,0.55,2.2,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0.496,0,0.082,386,1
0.55,0.55,2.2,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0.496,0,0.082,387,1
0.31,0.63,0.31,0.31,0,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0.162,0.054,144,1
0.69,0,0.69,0,0,0.69,0.34,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,0.063,0,96,1
0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0.183,0.183,164,1
0.54,0.54,2.16,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0.488,0,0.081,379,1
0.57,0.14,0.28,0.28,0.14,0.28,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0,0,477,1
0.44,0.22,0,0,0.22,0.88,0,0,0,0.22,0.22,0,0,0,0,0,0,0.44,0,0,0,0,0.065,0.261,0,0.13,0.196,0,629,1
0.29,0.14,0,0,0,0.73,0,0.29,0,0.14,0.29,0,0,0,0,0,0.58,0,0,0,0,0,0,0.097,0,0.388,0.048,0.024,428,1
0.81,0.29,0.07,0,0.07,1.48,0.07,0.14,0.44,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.052,0.073,0,0.167,0.167,0.01,795,1
0.31,0.63,0.31,0.31,0,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0.163,0.054,144,1
0.31,0.63,0.31,0.31,0,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0.163,0.054,144,1
0.17,0.35,0.05,0.05,0.05,0.52,0,0.64,0.05,0.81,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0.01,0.052,0,0.01,0.167,0,467,1
0.97,0,0.97,0,0,0.48,0,0.48,0.48,1.45,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,1.085,0.232,0.077,186,1
1.24,0,0,0,0,0.41,0,0,0.82,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.48,0.549,0,114,1
0.25,0.42,0.08,0.25,0.34,0.51,0.17,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0.261,0.294,0.065,535,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0.233,323,1
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.08,0.08,0.08,0.43,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0.092,0.014,0,1140,1
0.08,0.08,0.08,0.43,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0.092,0.014,0,1140,1
0.69,0.69,0.34,0,0.34,1.38,0,0,0.69,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.638,0.174,0,89,1
0.29,0.29,0.29,0.29,0.58,0.87,0,0.58,0.29,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.14,0,0.14,274,1
0,0.45,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,1.083,440,1
0.4,0,0.2,0,0,0.4,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.033,0.066,0,0.133,0.066,0,192,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,1.492,0,233,1
0.22,0.22,0.44,0.44,0,0.88,1.1,0,0.44,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.156,0,1734,1
0,0,0,0,0,0.9,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0.292,0,0,75,1
0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0.233,0,72,1
0,0,0.28,0,0,0.28,0,0,0,0,0.42,0,0,0,0,0,0.14,0,0,0,0,0,0.026,0.078,0,0.13,0,0,826,1
0.37,0,0.37,0,0,0.37,0,0.75,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.882,0.189,0,253,1
0,0,0,0,0,0,0,2.66,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0.514,0,62,1
0.72,0.36,0,0,0,1.09,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.963,0.113,0.17,139,1
1.08,0,1.08,0,0,0.54,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218,0.261,0,181,1
0,0,0,0,0,0,1.81,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0.628,0.943,0,53,1
0.48,0,0.48,0,0,0,0,0.96,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0.515,0.957,0,328,1
0,0,0,0,0.98,0.98,0,0,0.98,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,11,1
0,0,0.18,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,1261,1
0.6,0.6,0,0,0,1.82,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.047,0.191,0.143,0,196,1
0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,0,0,44,1
0.3,0.17,0.03,0.95,0.1,0.64,0.2,0.34,0.34,0.27,0.71,0,0,0,0,0,0,0,0,0,0,0,0.011,0.041,0.071,0.379,0.136,0,1955,1
0.6,0.6,0,0,0,1.81,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.047,0.19,0.142,0,199,1
0,0,0.58,0.58,0,0,0,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.239,0,207,1
1.4,0,0.46,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.37,0,0,313,1
0.3,0.91,0,0.3,0,0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0.211,0.052,185,1
0.3,0.9,0,0.3,0,0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.21,0.052,186,1
0,0,0,0.59,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,161,1
0.42,0.23,0.02,0.35,0.21,0.9,0.02,0.42,0.02,0.94,0.46,0,0,0,0,0,0,0,0,0,0,0.02,0,0.069,0,0.325,0.523,0.124,4128,1
0,0,0.58,0.58,0,0,0,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.239,0,207,1
0.3,0.91,0,0.3,0,0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0.211,0.052,184,1
0.3,0.91,0,0.3,0,0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0.211,0.052,184,1
1.19,0.23,0,0,0,1.43,0,1.43,0,0.71,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0.178,0,0.402,0.402,0.089,392,1
1.79,0.59,0,0.59,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,0,0,9,1
0.48,0.48,0,0,0.48,0.24,0,0,0,0.48,0.24,0,0,0,0.24,0,0,0,0,0,0.24,0,0,0.036,0,0.036,0.184,0,264,1
0.48,0.48,0,0,0.48,0.24,0,0,0,0.48,0.24,0,0,0,0.24,0,0,0,0,0,0.24,0,0,0.036,0,0.036,0.184,0,264,1
0.25,0.43,0.08,0.25,0.34,0.51,0.17,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0.263,0.263,0.065,526,1
0,0.87,0,0,0,2.18,0,1.74,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.802,0,0,179,1
0,0.87,0,0,0,2.18,0,1.74,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.874,0,0,179,1
0.29,0.29,0.29,0.29,0.58,0.87,0,0.58,0.29,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.14,0,0.14,274,1
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,50,1
0,0.36,0,0.36,0,0.36,0,0.73,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0.118,0,75,1
0.97,0.19,0,0,0,1.16,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0.364,0.312,0,543,1
0.08,0.08,0.08,0.42,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0.099,0.014,0,574,1
2.38,0,0.26,0,0.26,0,0,0,0,0,0.52,0,0,0,0,0,0,0.26,0,0.52,0,0,0,0.69,0,0.327,0,0,566,1
0.46,0.13,0.05,0.26,0.26,0.96,0,0.44,0,1.01,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.346,0.793,0.159,3213,1
0.54,0.18,0.54,0,0,0.18,0.18,0.18,0.54,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0.249,0.305,0,447,1
0.08,0.08,0.08,0.42,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0.099,0.014,0,574,1
1.26,0,0,0,0,0,0,2.53,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.475,0,67,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.053,0,496,1
1.13,0,0,0.37,0.37,2.64,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,1.248,0.197,0.065,998,1
0,0,0,0,0.57,0.57,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,56,1
0.59,0.19,0,0,0,1.59,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.778,0.037,0,5.924,1.33,0,725,1
0,0.38,0.38,0.38,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,99,1
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.597,0,30,1
1.97,0,0,0,0,0,0,1.47,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0,0,330,1
0,0.38,0.38,0.38,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,99,1
0.77,0.32,0.38,0,0,0.64,0.12,0,0.12,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.031,0,0.25,0.073,0,766,1
0.74,0,0.37,0,1.12,1.12,0,0,0.74,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0.122,0,208,1
0,0,0.39,1.19,0,0.79,0,1.58,0.39,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0.705,0.211,0,118,1
0.82,0,0.41,0,0,0.41,0,0.41,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0,0.904,5.3,0,344,1
0.14,0.09,0.09,0,0.04,0.29,0,0.14,0.04,0.29,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0.015,0.119,0.007,0.431,0.111,0,1645,1
0.82,0,0.41,0,0,0.41,0,0.41,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0,0.904,5.3,0,344,1
0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0,0,1.21,1.21,1.21,1.21,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,0,314,1
0,0,0,0,0,2.4,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.087,0,50,1
0.47,0.13,0.05,0.26,0.26,0.97,0,0.47,0,0.99,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0.328,0.858,0.157,3160,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,0,170,1
1.06,0,1.06,0,0,0.53,0,0.53,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0.259,0,189,1
1.24,0,0,0,0,0.41,0,0,0.82,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.48,0.549,0,114,1
0.55,0,0.55,0,0,0.55,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0,1.208,0.345,0,200,1
0.55,0,0.55,0,0,0.55,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,1.207,0.345,0,200,1
1.13,0,0,0.37,0.37,2.65,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,1.246,0.196,0.065,1000,1
0.69,0.51,0,0.51,0.17,1.38,0,1.03,0.17,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1.275,0.141,0,711,1
1.15,0,0,0.12,0.12,0.38,1.15,0.12,2.04,0,0.12,0,0,0,0,0,0,0.12,0,0,0,0,0,0.164,0,0.371,0.061,0,477,1
