@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S36

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_remove numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute class {0,1}

@data
0,0,0.74,0,0,0,0,6.71,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,1
0.49,0,0.09,0.02,0,0.33,0.02,3.23,0,1.46,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.144,1
0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0.171,0,1
0,0,0,0.19,0,0,0.19,2.36,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,1
0,0,0.14,0,0,0.14,0,3.31,0,1.44,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,1
0,0,0,0.17,0,0,0,0,0,0.17,0,0.17,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.216,0,1
0.1,0,0.8,0.5,1.61,0,1.11,1.31,0.2,0.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.11,0.015,1
0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0.265,0,1
0,1.29,1.29,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,1
0.84,0,0,0,0,0,0,2.54,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,1
0,0,0.76,0.76,1.02,0.25,1.79,1.53,0,1.79,0,0.76,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.083,0,1
0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08,0,0.85,0.25,2.21,0.08,0.93,1.61,0.17,0.42,0,0.85,0,0,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0,0,0.065,0.013,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.48,0,0,0,0,1.16,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,1
0.74,0,0.07,0,0,0.49,0.03,3.24,0,1.23,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.054,0.162,1
0.32,0,0.32,0,0,1.6,0,1.28,2.57,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.213,0,1
0.09,0,0.29,0,0,0.09,0,3.67,0.09,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766,0.037,0,1
0,0,1.56,0,0,0.62,0,2.82,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1
0,0,0.96,0.96,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.8,0,4.67,0.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0.17,0,1
0,0,2.03,0,0,0,0,3.65,0,1.62,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,0,1.21,0.6,0,0,0.6,3.65,0,1.21,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,1
0.25,0,0,0.25,0,0,0,1.55,0,0.51,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0.404,0.04,1
0.76,0,0.19,0,0,0.44,0.06,2.98,0.69,1.26,0,0.44,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0,0,0,0.087,0.065,1
0,0,0.47,0.47,0,0.47,0,1.9,0,0,0,4.76,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.266,0.088,1
0,0,0,0,0,0,0,2.52,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,1
0.62,0,1.24,0.62,0,0,0.62,3.72,0,1.24,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,1
0.33,0,1.35,0.33,0,0,1.68,2.36,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,1
0,0,0.97,0.97,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.14,0,1.72,0,0,0.28,0,4.31,0.28,0.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.012,0.064,0,1
0.6,0,1.44,0,0,0.24,0,4.44,0,1.8,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,1
0.2,0,1.1,0,0.1,0.2,0.1,2.61,0,2.51,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.017,0.159,0.123,1
0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,1
0.35,0,0.15,0,0.03,0.42,0,3.12,0,1.36,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.09,0.126,1
0.3,0,0.2,0.2,0.5,0,0.8,3.43,0,1.51,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.017,1
0,0,0,0,0,0,0,0.59,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,1
0.19,0,1.07,0.19,0.09,0,1.17,3.81,0.68,1.75,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.03,1
0,0,0,0,0,0,0,2.14,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.099,0,1
0.15,0,0.76,0,0.61,0,1.52,2.14,0.15,2.44,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,1
0,0,0.84,0.28,0,0,0.56,2.52,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.05,0,1
0.09,0,0.38,0,0,0,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.044,0.059,0,1
0,0,0,1.11,0,0,0,2.22,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,1
0,0,0,0,0,0.76,1.27,2.04,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.457,0.124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3.33,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,0,0,0,0,0.7,0.35,2.1,3.15,2.1,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1
0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.53,0.53,0,0.53,0,5.85,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1
0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.609,0.304,1
0.32,0,0.32,0.04,0.28,0.4,0.4,3.08,0.16,1.32,0,0.44,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.019,0.052,0,1
0,0,0,0,0,0,0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,0,0,0.28,0,0,0,2.89,0,1.44,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,1
0.09,0,0.29,0,0,0.19,0,2.51,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.19,0,0.149,0,1
0,0,0.4,0,0,0.4,0.2,0.8,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.03,0,1
0,0,1.14,0,0,1.72,0.38,3.05,0.38,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.171,0.024,1
0,0,0,0,0,0,1.16,1.93,0,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1
0,0,1.14,0,0,0,0,1.47,0,1.47,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,1
0,0,0,0,0,0,0,2.63,0,1.75,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,1
0.1,0,0.2,0,0,0.2,0,2.61,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0.141,0,1
0.35,0,2.15,0,0,0.3,0,5,0,1.75,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.035,0.008,1
0,0,0.79,0.49,1.58,0,1.08,1.38,0.19,0.69,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.19,0.09,0,0,0.092,0.015,1
0.61,0,1.22,0.61,0,0,0,5.52,0,0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.184,0,1
0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.26,0.08,0.69,0.34,0,1.82,0.17,1.3,0,0.08,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0.08,0,0.096,0.234,0.11,1
0.17,0,0.43,0.08,1.46,0.08,0,2.76,0.43,1.55,0,0.17,0,0,0,0,0,0,0,0,0,0,0.43,0,0.08,0,0,0.107,0.026,1
0.71,0,0.17,0.35,0,0.71,0.35,3.76,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,1
0,0,0.23,0,0,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.26,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.067,0,1
0.27,0,0,0,0,0,0.27,1.08,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,1
0.16,0,1.63,0,0,0.32,0,3.68,0.32,0.65,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.014,0.058,0,1
0,0,0,0,0,0,0,1.29,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0,0,0,0,0,0.19,1.14,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.003,1
0.19,0,0.87,0.09,0.09,1.07,0.39,3.51,0.78,1.56,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.18,0,1
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.67,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.125,0,1
0.86,0,0,0,0,0.86,0,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.08,1
0,0,0,0,0,1.05,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,1
0.76,0,0.38,0,0,0,0,1.92,0,3.07,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.062,1
0,0,0.31,0,0,0.62,0,3.14,0,1.25,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.097,1
0,0,1.56,1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,0,2.9,0.79,0,0,1.31,3.16,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,1
0.47,0,0.95,0.95,0,0.47,0,4.28,0,0.95,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,1
0,0,1.43,0,0,0.95,0,3.34,0,1.91,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,1
0.49,0,0.99,0.99,0,0.49,0,4.45,0,0.99,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.19,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.63,0,0,0,0,0,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27,0,0.27,0,0,0.1,0,2.85,0,1.2,0,0.21,0,0,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0.068,0.029,0.009,1
0.33,0,0,0,0,0.67,0,3.05,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23,0,0.7,0.23,0,1.41,0.47,0.94,1.89,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.075,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.212,0,1
0,0,0,0.17,0,0.17,0.7,0.87,0,0.7,1.92,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.147,0.235,1
0,0,0,0.74,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,1
0,0,1.12,2.25,0,0,0.56,3.38,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.083,1
0.8,0,1.6,0,0,0.8,0,1.6,0,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,1
0,0,0,0,0,0,0,2.4,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1
0,0,1.52,2.29,0,0.76,0.76,0.76,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,1.36,0,0,1.36,0,1.36,0,0,0,0,0,0,1
0.28,0,0.57,0.28,0,0.57,0.28,2.88,0,2.01,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0,1
0,0,1.25,0,0,0,0,2.01,0,1.76,0,0,0,0,0,0,0,1.25,0,0,0,0.25,0,0,0,0,0,0.222,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0.213,0,1
0.16,0,0.33,0,0,0,0.16,2.37,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.16,0,0,0,0.143,0.028,1
0,0,0,0,0,0,0,1.23,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.53,0,1
0,0,0,0,0,0,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0.212,0,1
0.49,0,0.28,0,0,0.7,0.07,2.24,0,0.98,0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.108,0,1
0,0,0,0,0,0,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,1
0,0,1.65,0.66,0,0.33,0.16,2.81,0,0.99,0,0.49,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.025,0.05,1
0,0,1.1,2.2,0,0,0.55,3.31,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.082,1
0,0,0.86,0.86,0.86,0,1.72,0.86,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.272,0,1
0.63,0,0,0.63,0.63,0,0.63,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.12,2.24,0,1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,1
0.15,0,0.45,0.15,0.3,0.61,0,1.83,0.45,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1
0,0,2.17,0,0,0,2.17,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0,1.3,0,0.16,1.63,2.45,1.79,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0.027,0,1
0,0,2.17,0,0,0,2.17,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.96,0,0.98,1.96,2.94,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.489,0,1
0.87,0,0,0,0,0.54,0.22,3.47,0.29,1.32,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.058,0.182,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,1.88,0,0,1.88,0,0,0,0,0,0,0,0,1
0.56,0,2.25,0,0,0.56,0,1.69,0,1.69,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07,0,0.07,0,0,0.15,0,0.15,0,0.07,0,0,0,0,0,0,0,0,0,0,0.15,0,0.07,0.07,0,0,0.011,0.047,0,1
0.54,0,0.54,1.08,0,0.54,0,4.32,0,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.65,0,0,0,3.3,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,0,0,0.41,0,0,0,2.05,0,1.23,0,0,0,0,0,0,0,0.41,0,0,0.41,0.41,0,0,0,0,0,0.067,0,1
0.14,0,1.17,0.14,0.14,1.46,2.05,1.9,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.097,0,1
0,0,0,0.29,1.04,0.74,0,1.63,0.44,0.59,0,1.48,0,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0.084,0.021,1
0.17,0,0.42,0.08,0,0.17,0.08,1.2,0,3.17,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,1
0.22,0,0,0.11,0,0.44,0,4.68,0,1.56,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.142,1
0.58,0.58,0.58,0,0,0,0,4.11,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,1
0.26,0,0.37,0,0,0,0,3.38,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.025,1
0.44,0,0.89,0,0,0,0,4.46,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,1
0.43,0,0.87,0,0,1.74,0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,1
0,0,0,1.63,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,0,0.26,0.26,0,0,0,1.32,0,1.05,0,0,0,0,0,0,0,0.26,0,0.26,0.26,0,0,0,0,0,0,0.689,0,1
0.32,0,0.8,0.16,0,0.32,0,3.37,0,1.28,0,0.16,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.05,0,1
0,0,0,0,0,0,0,2.4,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.58,0,1.75,0.58,0,0.58,0.58,4.29,0,0.39,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,1
0,0,0.73,0,0,0,0,2.94,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,1
0,0,0,1.05,0,0,1.05,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,0,0.25,0,0,0.5,0.38,3.49,0.06,1.27,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.022,1
0.09,0,0.38,0,0,0,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.044,0.059,0,1
0,0,3.22,0,0,0,0,2.15,0,2.15,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,1
0,0,0.68,0,0,0,0,3.4,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.558,0,1
0,0,0.47,1.43,0,0,1.91,1.91,0.47,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.81,0.61,0,0.4,0.2,1.83,0,1.22,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1
0,0,0.68,0,0,0,0,3.4,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.558,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,1
0.77,0,0,0,1.15,0.19,2.12,2.12,1.15,1.15,0,1.35,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.027,0.027,0.054,1
0,0,1.09,0,0,0.27,0.54,2.18,0,0.54,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.208,0,1
0.17,0,0.53,0.44,0.62,0.08,1.33,2.66,0.17,1.15,0,0.79,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.07,0.014,1
0.13,0,0.26,0,0,0,0,2.35,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,1
0,0,1.66,0,0,0,0,2.08,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.62,0,1.25,3.12,3.12,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.226,1
0.58,0,1.75,0.58,0,0.58,0.58,4.29,0,0.39,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0.73,0,0,0,0,0.36,0,0.21,0.21,0,1
0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,0,0,1
0,0,0,0,0,0,0.38,0.38,2.67,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,1
0.99,0,0,0,0,0,0,2.48,0,1.99,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,1
0.52,0,0,0,0,0.52,0,3.15,0,0.52,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08,0,0.24,0,0,0,0,4.67,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.045,0,1
0,0,1.9,0.95,0,0,0,5.71,3.8,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.85,0,0,0,0,0,0,3.41,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,1
0.77,0,0,0,1.15,0.19,1.92,2.11,1.15,1.15,0,1.34,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.027,0.027,0.054,1
0,0,0,0,0,0,0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,1
0,0,1.21,0.6,0,0,2.43,1.82,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,0,0.32,0.04,0.28,0.36,0.4,3.06,0.16,1.28,0,0.36,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.019,0.052,0,1
0.28,0,0,0,0.84,0.28,4.51,2.54,0,2.54,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,1
