@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S46

@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_labs numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
1.11,0,0.55,0.55,0,0,0.55,0,0,0,0.55,0,1.67,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,4.166,18,1
0.29,0,0.59,0.29,0,0.29,0,0.89,0,0,0,0.59,4.16,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.137,12.2,163,1
0.32,0,0.32,0.16,0.49,0.65,0.16,1.3,0,0,0.16,1.3,3.6,0.49,1.8,0,0.49,0,0,0,0,0,0,0,0,0,0.231,5.833,47,1
0.64,0,1.29,0.64,0.64,0,0,1.94,0,0.64,0,0,3.24,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,6.612,129,1
0.96,0,0,0,0,0,0,0.48,0,0,0,0,5.79,0,1.93,0,0,0,0,0,0,0,0,0,0.48,0,0.086,1.117,4,1
3.7,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,4.833,29,1
0.38,0,0.38,0.38,0,0.38,0,1.16,0,0,0,0.77,2.72,0,1.16,0,0,0,0,0,0,0,0.38,0,0,0,0,7.121,70,1
0.42,0,0.42,0,0,1.27,0,0.42,0.42,0,0,0,2.55,0,2.12,0,0.42,0,0,0,0,0.42,0,0,0,0,0.221,8.777,54,1
0,0,0,0.6,0,0,0,1.21,0,0,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.146,3.23,77,1
0.18,0,1.68,0.18,0.56,0,0.37,1.5,0.18,0,0,0,3.18,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.066,3.106,34,1
0,0,0.91,0,0,0,0,0.45,0,0,0,0,3.21,0.45,0.91,0,0,0,0,0,0,0,0,0,1.37,0,0,1.076,4,1
0,0,1.82,0.36,0.72,0.36,0,0,0,0,0,0,2.91,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0.297,2.446,11,1
0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0.14,2.166,23,1
0.36,0,0.13,0.09,0.06,0.49,0.26,0.55,0.42,1.08,0.03,0.42,2.75,0,1.27,0,0.52,0,0,0,0,0,0,0,0.09,0,0.104,5.632,134,1
1.34,0,0,0,0.33,0,0.33,0.33,0,0,0,0.67,0.67,0,1,0,0,0,0,0,0,0,0.33,0,0,0,0.161,2.036,12,1
0,0,0.13,0,0,0,0,0.06,0,0,0,0,0.2,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.03,7.549,278,1
0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,5,1
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,5,1
0.29,0,0,0,0,0.44,0,0.44,0,0,0,0,3.14,0,1.64,0,0.14,0,0,0,0,0,0,0,0,0,0.066,3.075,60,1
0.36,0,1.44,0,0,0.24,0.72,2.53,0.6,0,0,0.24,4.45,0,1.8,0,0.96,0,0,0,0,0,0,0,0.12,0,0.04,3.656,54,1
0.43,0,0.43,0,0,0,0,0.87,0.43,0,0,0,1.75,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0.201,2.329,28,1
0,0,0.45,0.45,0.45,0,0,0.45,0,0,0,0,1.8,0,0.45,0,0,0,0,0.45,0,0,0,0,0,0,0.281,2.368,14,1
0,0,0.29,0,1.46,0,0,0.29,0,0,0,2.04,2.04,1.16,1.46,0,0,0,0,0,0,0,0,0,0,0,0,2.228,34,1
0.24,0,1.34,0.12,0.12,0,0.36,0.85,0,0,0,0.24,2.33,0,0.73,0,0,0,0,0,0.98,0,0.12,0,0.12,0,0.021,2.351,69,1
0.33,0,0.66,0,0.33,0,0,0.33,0,0,0,1,1,0,0.66,0,0,0,0,0,0,0,0.33,0,0,0,0,2.825,34,1
0,0,0,1.86,0,0,0,0.62,0.62,0,0,0,2.48,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.327,5.166,28,1
0.78,0,0.78,0,0.52,0,0,0.26,1.56,0,0.78,0,2.08,0,1.56,0,0,0,0,0,0,0,0.52,0,0,0,0.08,2.41,19,1
0,0,2.89,0,0,0,0.72,0.72,0,0,0,0,2.17,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1.379,7,1
1.63,0,0,0,0,0,0,0,0,0,0,0,3.27,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,2.315,12,1
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.52,17.1,0,0,0,0,0,0,0,0,0,0,0.084,13.82,104,1
0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444,10,1
0.25,0,0.5,0,0,0,0.5,0.76,0,0,0,0,1.52,0,1.01,0,0,0,0,0,0,0,0,0.25,0,0,0.041,1.89,18,1
0.5,0,0,0,0,0,0.25,1,0.25,0,0,0,3,0,2.75,0,0.25,0,0,0,0,0,0,0,0,0,0.181,3.417,49,1
0.35,0,0,0.7,0.35,0,0.35,1.06,0,0,0,0,2.12,2.82,2.47,0,0.7,0,0,0,0,0,0,0,0,0,0.061,2.302,21,1
0,0,2.48,0,0.62,0,0,1.24,0,0,0,0,2.48,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,3.702,53,1
0.77,0,0.77,0,0.51,0,0,0.25,1.54,0,0.77,0,1.8,0,1.54,0,0,0,0,0,0,0,0.51,0,0,0,0.079,2.441,19,1
0.74,0,0.74,0,0.74,1.49,0,0,0,0,0,0,6.71,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,1.666,12,1
0,0,0,0,2.5,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0.188,3.545,21,1
0.4,0,0.09,0.11,0.21,0.42,0.23,0.89,0.54,1.06,0,0.33,3.23,0,1.46,0,0.51,0,0,0,0,0,0,0,0.02,0,0.059,5.783,193,1
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0.256,2.125,12,1
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0.171,3.809,24,1
0.39,0,0,0,0,0,0,0,0,0,0,0,2.36,0,1.18,0,0.19,0,0,0,0,0,0,0,0,0,0.03,1.357,19,1
0.57,0,0.14,0.14,0,0.14,0,0.43,0.14,0,0,0.14,3.31,0,1.44,0,0,0,0,0,0.57,0,0,0,0,0,0,1.394,6,1
0,0,0,0,0.17,0,0,0,0,0.35,0,0,0,0,0.17,0,0,3.37,0.17,0,0,0,0,0,0.35,0,0.216,4.259,85,1
1.01,0,0.8,0.8,0,0.8,0.3,0.7,0.3,0,1.61,0,1.31,0.2,0.7,0,0.1,0,0,0,0,0,0,0,0.1,0,0.11,8.55,669,1
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.265,9.29,75,1
0,1.29,1.29,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586,24,1
0,0,0,2.54,0,0,0,0.84,0.84,0,0,0,2.54,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.452,5.037,23,1
0.76,0,0.76,0,0.51,0,0,0.25,1.53,0,1.02,0.25,1.53,0,1.79,0,0,0,0,0,0,0,0.51,0,0,0,0.083,2.455,19,1
1.06,0,0,0,0,2.12,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,3.904,12,1
0.76,0,0.85,1.02,0.17,0.59,0.17,0.59,0.17,0,2.21,0.08,1.61,0.17,0.42,0,0.08,0,0,0,0,0,0.08,0,0.08,0,0.065,7.484,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,25,1
1.16,0,3.48,0,0.58,0.58,0,0.58,0,0,0,0,1.16,0,3.48,0,0.58,0,0,0,0,0,0,0,0,0,0.085,2.17,12,1
0.31,0,0.07,0.21,0.14,0.49,0.17,0.74,0.56,1.48,0,0.49,3.24,0,1.23,0,0.77,0,0,0,0,0,0,0,0.07,0.03,0.054,5.648,154,1
0.64,0,0.32,0.32,1.6,0.32,0.32,0.64,0,0,0,1.6,1.28,2.57,3.53,0,0,0,0,0,0,0,0.32,0,0,0,0.213,3.584,63,1
0.59,0,0.29,0.19,0,0.09,0,1.59,0.19,0,0,0.09,3.67,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0.09,0,0.037,5.792,54,1
0,0,1.56,0,0,0,0,0.31,0,0,0,0.62,2.82,0,0.62,0,0,0,0,0,0,0,0,0,0.94,0,0.05,2.132,22,1
0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,3.025,67,1
0.93,0,0,0,0,0,0.93,0,0,0,0,2.8,4.67,0.93,0.93,0,0,0,0,0,0,0,0,0,0.93,0,0,1.612,10,1
1.14,0,0,0,0,1.14,0,1.14,0,0,0,0,0,0,3.44,0,1.14,0,0,0,0,0,0,0,0,0,0,3.681,35,1
0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0.17,3.761,23,1
0,0,2.03,0,0.4,0,0,0.81,0,0,0,0,3.65,0,1.62,0,0.4,0,0,0,0,0,0,0,0.4,0,0,3.192,34,1
0,0,1.21,0,0,0,0,0.6,0,0,0,0,3.65,0,1.21,0,0.6,0,0,0,0,0,0,0,0,0,0,3.217,30,1
0.25,0,0,0,0,0.77,0,0.51,0,0,0,0,1.55,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.404,9.633,110,1
0.38,0,0.19,0.12,0.25,0.76,0.25,1.52,0.31,0.38,0,0.44,2.98,0.69,1.26,0,0.76,0,0,0,0,0,0.12,0,0,0,0.087,3.702,45,1
0.47,0,0.47,0.47,0,0,0,0.95,0.47,0,0,0.47,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,36.642,148,1
0,0,0,0,0.42,0,0.42,0,0,0,0,0,2.52,0,2.94,0,0.42,0,0,0,0,0,0,0,0.84,0,0.129,1.859,20,1
0,0,1.24,0,0,0,0,0.62,0,0,0,0,3.72,0,1.24,0,0.62,0,0,0,0,0,0,0,0,0,0,3.318,30,1
0,0,1.35,0,0,0,0.67,0.67,0.33,0,0,0,2.36,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0.12,193.5,1013,1
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,3.052,68,1
0.21,0,1.72,0.43,0,0.07,0.07,0.57,0.35,0.07,0,0.28,4.31,0.28,0.64,0,0.07,0,0,0,0,0,0,0,0,0,0.064,1.711,10,1
0.36,0,1.44,0,0,0.24,0.72,2.52,0.6,0,0,0.24,4.44,0,1.8,0,0.96,0,0,0,0,0,0,0,0.12,0,0.041,3.548,54,1
0.7,0,1.1,0.2,0.3,0,0.3,1.1,0.1,0,0.1,0.2,2.61,0,2.51,0,0,0,0,0,0,0,0.1,0,0,0,0.159,9.781,84,1
0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,10,1
0.31,0,0.15,0.03,0.35,0.58,0.31,0.7,0.62,1.28,0.03,0.42,3.12,0,1.36,0,0.46,0,0,0,0,0,0,0,0.03,0,0.09,6.11,116,1
0.3,0,0.2,0.4,0.3,0.4,0.1,1.91,0.2,0,0.5,0,3.43,0,1.51,0,0.3,0,0,0,0,0,0,0,0.2,0,0.017,4.923,103,1
1.19,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0.093,2.297,12,1
0.29,0,1.07,0.19,0.97,0.87,0.09,1.07,0.19,0.87,0.09,0,3.81,0.68,1.75,0,0.29,0,0,0,0,0,0.09,0,0,0,0,4.295,49,1
0,0,0,0,0,0,0,1.42,0,0,0,0,2.14,0,0.71,0,0.71,0,0,0,0.71,0,0,0,0,0,0.099,3.066,36,1
0.45,0,0.76,0.3,0,1.52,0.15,1.98,0.3,0,0.61,0,2.14,0.15,2.44,0,0.3,0,0,0,0,0,0,0,0,0,0.025,6.686,217,1
0.28,0,0.84,0.84,0,0.28,0,0.28,0,0,0,0,2.52,0,0.28,0,0,0,0,0,0,0,0.28,0,0.28,0,0.05,2.083,34,1
1.14,0,0.38,0,0.09,0,0.38,0.19,0,0,0,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.059,3.28,31,1
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.202,4,16,1
0,0,0,0,0,0,1.02,0.51,0,0,0,0.76,2.04,0,0.76,0,0,0,0,0,0,0,0.25,0,0,0,0.457,2.614,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1
1.05,0,0,0,1.4,0.35,0,0.35,0,0,0,0.7,2.1,3.15,2.1,0,1.4,0,0,0,0,0,0,0,0,0,0.116,1.166,13,1
0,0,0,0,1.2,0,1.2,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3.782,32,1
0.53,0,0.53,0,0,0,0,0,0,0,0,0.53,5.85,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0.09,2.437,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785,42,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0.609,1,1,1
0.56,0,0.32,0.23,1.24,0.4,0.11,0.68,0.52,0.36,0.28,0.4,3.08,0.16,1.32,0,0.6,0,0,0,0,0,0.04,0,0.11,0,0.052,3.533,181,1
0,0,0,0,1.21,0,1.21,0,0,0,0,0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,3.454,32,1
0.28,0,0,0.28,0.28,0.28,0,0.86,0.86,0,0,0,2.89,0,1.44,0.86,0.28,0,0,0,0,0,0,0,0,0,0,5.328,140,1
0.67,0,0.29,0,0,0.19,0.09,1.35,1.06,0,0,0.19,2.51,0,1.35,0,0.38,0,0,0,0,0,0.58,0,0.29,0,0.149,9.039,148,1
0.4,0,0.4,0.2,0,0,0.2,0.4,0,0,0,0.4,0.8,0,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0.03,1.727,11,1
0.38,0,1.14,0.19,0,0,0.19,0.76,0.19,0,0,1.72,3.05,0.38,2.67,0,0,0,0,0,0,0,0,0,0,0,0.171,17.074,430,1
1.55,0,0,0.77,0.38,0,0.38,1.16,0,0,0,0,1.93,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0.06,2.666,22,1
0.32,0,1.14,0.32,0.16,0,0,2.13,0,0,0,0,1.47,0,1.47,0,0.32,0,0,0,0,0,0,0,0,0,0,2.257,13,1
0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,13.928,70,1
0.7,0,0.2,0,0,0.2,0.1,1.3,1.1,0,0,0.2,2.61,0,1.2,0,0.4,0,0,0,0,0,0.5,0,0.3,0,0.141,9.601,148,1
0.55,0,2.15,0.15,0,0.1,0.35,0.85,0.25,0,0,0.3,5,0,1.75,0,0.8,0,0,0,0,0,0,0,0.2,0,0.035,3.629,127,1
1.08,0,0.79,0.79,0,0.89,0.29,0.69,0.29,0,1.58,0,1.38,0.19,0.69,0,0.19,0,0,0,0,0,0,0,0.09,0,0.092,8.323,669,1
0,0,1.22,0.61,0,0.61,0,1.22,0,0,0,0,5.52,0,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0.184,4.45,34,1
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,2.95,11,1
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,1.333,4,1
0.78,0,0.26,0.26,1.04,0.52,0.26,0.69,0.17,0.08,0.69,0.34,1.82,0.17,1.3,0,0.34,0,0,0.08,0.08,0,0,0,0.08,0,0.234,3.554,54,1
0.25,0,0.43,0.08,0.08,0.69,0,0.34,0.17,0,1.46,0.08,2.76,0.43,1.55,0,0.17,0,0,0,0,0,0.43,0,0.34,0,0.107,4.215,82,1
0.35,0,0.17,0.17,0,0,0.17,0.53,0,0,0,0.71,3.76,0,1.97,0,0.53,0,0,0,0,0,0,0,0,0,0.029,3.519,97,1
0.71,0,0.23,0,0,0.23,0.23,1.9,0,0,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0.111,4.022,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,1.428,5,1
0,0,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.067,5.009,55,1
0.27,0,0,0,0.54,0,0,0.27,0,0,0,0,1.08,0,0.27,0,0.54,0,0,0,0,0,0,0,0,0,0.225,2.934,64,1
0.24,0,1.63,0.49,0,0,0.08,0.65,0.4,0.08,0,0.32,3.68,0.32,0.65,0,0.08,0,0,0,0,0,0,0,0.08,0,0.058,1.725,10,1
1.29,0,0,0,0,0,0,1.29,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,4.23,25,1
0.38,0,0,0.19,0,0,0.19,0.19,0,0,0,0,1.14,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.01,2.383,21,1
0.19,0,0.87,0.48,0,0.09,0.48,0.68,0.19,0,0.09,1.07,3.51,0.78,1.56,0,1.36,0,0,0,0,0,0,0,0.09,0,0.18,2.133,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.875,11,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,0.41,0,0,0,0,0,0.125,1.477,8,1
0.86,0,0,0,0,0,0,0.43,0,0,0,0.86,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0.24,7.059,159,1
0,0,0,0,0,0,0,0,0,0,0,1.05,3.15,0,2.1,0,0,0,0,0,0,0,0,0,1.05,0,0.365,3.343,28,1
0,0,0.38,0.38,0,0,0,1.53,0,0,0,0,1.92,0,3.07,0.38,0,0,0,0,0,0,0,0,0,0,0.124,89.9,735,1
0.94,0,0.31,0,0,0.31,0,0.62,0,0,0,0.62,3.14,0,1.25,0,0,0,0,0,0,0,0,0,0.31,0,0.145,3.322,61,1
0,0,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.083,81,1
0.26,0,2.9,0.26,0.26,0,1.05,1.58,0.79,0,0,0,3.16,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.138,2.934,60,1
0.95,0,0.95,0,0,0,0,0.47,0,0,0,0.47,4.28,0,0.95,0,0,0,0,0,0,0,0,0,0.47,0,0.076,6.027,91,1
0.47,0,1.43,0,0,0,0,0.95,0,0,0,0.95,3.34,0,1.91,0,0,0,0,0,0,0,0,0,1.43,0,0.076,4.653,78,1
0.99,0,0.99,0,0,0,0,0.49,0,0,0,0.49,4.45,0,0.99,0,0,0,0,0,0,0,0,0,0.49,0,0,5.228,69,1
0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,31,1
1.63,0,0,0,0,1.63,0,0,0,0,0,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1
0.16,0,0.27,0,0.05,0,0.1,0.93,0.1,0,0,0.1,2.85,0,1.2,0,0.16,0,0,0.05,0,0,0,0,0,0,0.029,3.389,56,1
0,0,0,0.33,0,0,0,1.01,0.67,0,0,0.67,3.05,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,1.682,21,1
0.47,0,0.7,0.23,1.41,0.23,0.23,0.47,0,0,0,1.41,0.94,1.89,3.3,0,0,0,0,0,0,0,0.47,0,0.23,0,0.075,6.529,276,1
1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0.212,3.272,24,1
0,0,0,0,0.52,0,0.35,0.52,0,0,0,0.17,0.87,0,0.7,1.92,0,0,0,0,0,0,0,0,0,0,0.147,3.521,39,1
0,0,0,1.49,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,3.39,45,1
0.56,0,1.12,0.56,0,0,0,0.56,0,0,0,0,3.38,0,1.12,0,0,0,0,0,0,0,0,0,0.56,0,0.083,16.304,148,1
0.8,0,1.6,0,0,0,0,0,0,0,0,0.8,1.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,2.638,22,1
0,0,0.87,0,0,0,0,0,0,0.87,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,3.851,51,1
0,0,0,0.8,0,0,0,0,0,0,0,0,2.4,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,7.82,39,1
0,0,1.52,0,0,0,0,0,0,0,0,0.76,0.76,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,3.85,19,1
0,0,0,1.36,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,9.727,63,1
0.28,0,0.57,0.28,0,0,0,0.86,0.28,0,0,0.57,2.88,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0.131,3.694,40,1
0,0,1.25,0,0.25,0,0.25,0.75,0,0,0,0,2.01,0,1.76,0,0,0,0,1.25,0,0.25,0,0,0.25,0,0.222,5.5,114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,1.33,0,0.213,4.6,23,1
0.5,0,0.33,0,0,0.5,0,0.84,0,0.33,0,0,2.37,0,0.5,0,0.33,0,0,0,0,0.5,0,0,0,0,0.143,6.298,247,1
0,0,0,0.41,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,5.019,18,1
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0.9,0,0,6.266,41,1
0,0,0,0,0,0,0,1.14,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,1.36,0,0.212,4.125,21,1
0.56,0,0.28,0.21,0.28,0.28,0.42,0.98,0.14,0,0,0.7,2.24,0,0.98,0,0.7,0,0,0,0,0,0.07,0,0.14,0,0.108,3.401,94,1
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0.9,0,0,6.266,41,1
1.78,0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.047,22,1
0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,137,1
0.33,0,1.65,0.33,0,0,0.16,0.99,0,0,0,0.33,2.81,0,0.99,0,0.33,0,0,0.16,0,0,0,0,0,0,0.025,6.269,350,1
0.55,0,1.1,0.55,0,0,0,0.55,0,0,0,0,3.31,0,1.1,0,0,0,0,0,0,0,0,0,0.55,0,0.165,16.826,148,1
0,0,0.86,0,0,0,0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0.86,0,0,0,0.86,0,0.272,4.541,31,1
0.63,0,0,0,0.63,0.63,0,0.63,0,0,0.63,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,19,1
0,0,0,1.12,0,0,0,0,0,0,0,0,2.24,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0.375,3.75,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0.208,3.812,16,1
1.22,0,0.45,0,0,0.61,0,0.76,0.3,0,0.3,0.61,1.83,0.45,2.75,0,0.3,0,0,0,0,0,0,0,0,0,0.112,5.101,63,1
0,0,2.17,0,0,0,0,2.17,0,0,0,0,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.333,5,1
0.32,0,1.3,0.65,0.65,0,0,0.16,0,0,0.16,1.63,1.79,0,1.14,0,0.32,0,0,0,0,0,0.49,0,0,0,0.027,1.25,12,1
0,0,2.17,0,0,0,0,2.17,0,0,0,0,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.333,5,1
0,0,0,0,0,0,0,0.98,0,0,0,0.98,2.94,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.489,2.3,12,1
0.52,0,0,0.32,0.04,0.29,0.39,1.37,0.87,1.69,0,0.54,3.47,0.29,1.32,0,0.84,0,0,0,0,0,0,0,0.07,0.04,0.058,3.697,117,1
0,0,0,1.88,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,3.5,15,1
0.56,0,2.25,0,0,0,0,0,0,0,0,0.56,1.69,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,2.283,22,1
0.15,0,0.07,0.15,0.07,0.07,0,0.46,0,0,0,0.15,0.15,0,0.07,0,0.07,0,0,0,0,0,0.07,0,0,0,0.047,1.263,10,1
1.08,0,0.54,0,0,0,0,0.54,0,0,0,0.54,4.32,0,1.08,0,0,0,0,0,0,0,0,0,0.54,0,0,5.454,68,1
0,0,0,0,0,0,0.82,0,0,0,0,0,3.3,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,15.5,68,1
0.41,0,0,0,0,0,0.41,0,0.41,0,0,0,2.05,0,1.23,0,0.41,0,0,0.41,0,0.41,0,0,0,0,0.067,1.863,14,1
0.29,0,1.17,0.58,0.58,0,0,0.14,0,0,0.14,1.46,1.9,0,1.02,0,0.29,0,0,0,0,0,0.43,0,0,0,0.097,1.517,12,1
0.29,0,0,0.59,1.04,1.04,0.14,1.04,0,0,1.04,0.74,1.63,0.44,0.59,0,0,0,0,0,0,0,0.29,0,0,0,0.084,10.817,887,1
