@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S29

@attribute word_freq_make numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_cs numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0.65,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
0,1.25,0.62,0,0,0,0,0,1.25,1.88,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.11,152,1
0.9,0,0,0.9,0,0,0,0,0,2.72,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0,0.29,0.29,2.04,0,0.29,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,145,1
0,0,0,0,0,0,0,0,0,1.91,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.067,0.202,0,0,464,1
0.54,0.05,0.16,0,0.05,0.16,0.24,1.19,0.19,0.81,0,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0.02,0,0.086,0,0.159,3313,1
0.54,0.05,0.19,0,0.05,0.16,0.24,1.19,0.19,0.81,0,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0.02,0,0.086,0,0.159,3327,1
0.27,0.27,0.27,0,1.39,0.83,0.27,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,341,1
0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.177,0,0,85,1
0.1,0.07,0.03,0,0.03,0.1,0,0,0.17,1.35,0,0.1,0.17,0,0,0,0,0,0,0,0,0,0,0.03,0,0.071,0,0,3220,1
0.49,0.08,0.41,0.08,0.24,1.4,0.33,0,0,0.9,0,0.16,0.41,0,0,0,0,0.08,0,0,0,0,0,0,0,0.063,0,0.095,667,1
0,1.09,0,0,0,0.54,0,0,0.27,2.19,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1
1.18,0,0.98,0.19,0.19,0.39,0,0.19,0.98,1.38,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0.026,632,1
0,3.84,0,0,1.28,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0.33,0.14,0.11,0,0.07,1.16,0.11,1.27,0.03,1.49,0,0.33,0.18,0,0,0,0,0,0,0,0,0.11,0,0,0.006,0.159,0,0.11,819,1
0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,81,1
0,1.17,0,0,0,0,0,0,0.78,1.96,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1
0,0.68,0.34,0.34,0,0,0,0,2.04,2.38,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,4.008,328,1
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,45,1
0,1.45,0,0,0,0,0,0.16,0.64,0.48,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.198,0,0,557,1
0.28,0.28,0.28,0,1.4,0.84,0.28,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,339,1
0.3,0.3,0.3,0.61,0,0.61,0,0,0.3,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,343,1
0,0,0,0,0,3.77,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,3.77,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,3.77,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0.21,0.1,0.1,0.53,0.21,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,381,1
0,0,0,1.15,0,0,1.15,0,0.38,0.76,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0,0.68,0,0.68,0,0.68,0,0,0,0.68,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1
0,1.03,0.51,0,0,0,0.51,0.51,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,217,1
0,0,0,0,0,1.25,0,0,0,1.25,7.32,0,0.17,0,0,0,0,0,0,0,0,0.17,0,0,0,0.066,0,0.63,903,1
0,0,0,0,1.33,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,69,1
0,0.82,0,0,0,0,0,0,0,1.1,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,328,1
0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,75,1
0.09,0.36,0.09,0,0.18,0,0,0.36,0,3.38,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.016,0.048,0.032,0.032,535,1
0.73,1.59,0,0,0,1.35,0.73,0,0.61,1.72,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.02,478,1
0.73,1.59,0,0,0,1.35,0.73,0,0.61,1.72,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.02,478,1
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0.176,0,0,81,1
0.66,0.26,0,0.13,0,0.26,0,0.13,0,0.53,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,667,1
0.18,0.36,0.09,0,0.36,0,0,0.36,0,3.38,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.029,0,566,1
0,0.38,0.38,0,0,0,0,0,1.54,2.31,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,272,1
0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0.088,0,0,215,1
0,0.53,0,0,0.53,0,0,0,0,2.65,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,131,1
0,1.18,0.47,0.23,0.35,0.11,0.11,0.11,2.14,0.35,0,0.59,0.11,0,0,0,0,0,0.35,0,0,0,0,0,0,0.059,0,0.217,1509,1
0,1.07,0,0,0.35,1.07,0,0,0,2.5,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,140,1
0,0,0,0,0,0.19,0,0,0.57,0.57,10.17,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.099,0,0.928,1655,1
0.1,0.4,0.1,0.1,0,0.2,0.4,0.6,0.91,1.72,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,1426,1
0.39,0.15,0.03,0,0.19,0.66,0.31,1.29,0.23,1.36,0,0.5,0.46,0,0,0,0,0,0,0,0,0,0,0,0.006,0.078,0,0.133,2424,1
0.32,0.32,0.32,0,1.61,0.64,0.32,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,318,1
0.1,0.4,0.1,0.1,0,0.2,0.4,0.6,0.91,1.72,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,1426,1
0.08,0.85,1.02,0.25,0.17,0.08,0.17,0,0.25,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0.17,0.08,0,0,0.065,0,0.013,1407,1
0.09,0.29,0.19,0,0,0.39,0,0,0,1.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.766,0.037,0,0,753,1
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0.1,0.4,0.1,0.1,0,0.2,0.4,0.6,0.91,1.72,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,1439,1
0,1.26,0,0,1.26,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,121,1
0,0,0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,0,0,0,104,1
0,0.84,0.25,0.08,0.33,0.16,0.08,0.08,1.6,0.5,0.84,0.42,0.08,0,0,0,0,0,0.25,0.08,0,0,0,0,0,0.047,0.015,0.329,2049,1
0,0.84,0.25,0.08,0.33,0.16,0.08,0.08,1.61,0.5,0.84,0.42,0.08,0,0,0,0,0,0.25,0.08,0,0,0,0,0,0.047,0.015,0.33,2045,1
0,1.05,2.1,1.05,0,0,0,0,0,1.05,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,1.25,0,0,1.25,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,0,122,1
0.09,0.39,0.09,0.09,0,0.29,0.39,0.58,0.87,1.66,0,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,1458,1
0,0,0,0,1.11,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0,79,1
0,0.55,0.55,0,0,0,0.55,0,1.11,1.67,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,125,1
0,0.59,0.29,0.29,0,1.78,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,488,1
0.65,0.32,0.16,0,0.49,0.49,0.16,0,1.14,1.8,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,2.29,595,1
0,1.29,0.64,0,0.64,0.64,0,0.64,3.89,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,205,1
0,0,0,0,0,0,0,0,0.96,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0,38,1
0,0,0,0,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,87,1
0,0.38,0.38,0.38,0,1.94,0,0,0.38,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1
0,0.42,0,0.42,0,0.85,0,0,0,2.12,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0.177,553,1
0,0,0.6,0,0,0.3,0,0,0,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,210,1
0,1.68,0.18,0.37,0.56,0,0.37,0,1.12,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.033,292,1
0,0.91,0,0,0,0.45,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,1.82,0.36,0.36,0.72,0.36,0,0,0,2.18,0,0.72,0,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0.297,0.059,0,115,1
0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,65,1
0.42,0.13,0.09,0.09,0.06,0.91,0.26,1.08,0.26,1.27,0,0.32,0.52,0,0,0,0,0,0,0,0,0,0,0,0.032,0.104,0.016,0.109,2501,1
0,0,0,1.34,0.33,0.33,0.33,0,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0.053,167,1
0,0.13,0,0,0,0.13,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.03,0,0.01,3752,1
0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0.29,0,0,0,0,0.29,0,0,0.14,1.64,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.05,0.066,0,0,326,1
0.6,1.44,0,0,0,1.32,0.72,0,0.6,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,479,1
0.43,0.43,0,0,0,1.31,0,0,2.63,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,226,1
0,0.45,0.45,0.45,0.45,1.8,0,0,0,0.45,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.281,0,0,135,1
0.29,0.29,0,0,1.46,0,0,0,0.58,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,234,1
0.12,1.34,0.12,0,0.12,0,0.36,0,0.24,0.73,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0.063,0.021,0,0,254,1
0,0.66,0,0,0.33,0.33,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,113,1
0.62,0,1.86,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0,155,1
0,0.78,0,0.52,0.52,1.04,0,0,0,1.56,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,241,1
0,2.89,0,0,0,0,0.72,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,0,4.91,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0.26,0,0.26,0,0,0,0,0.26,0.52,17.1,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.462,0.084,0.084,1.051,1078,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0.25,0.5,0,0.25,0,0,0.5,0,0.5,1.01,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.041,0,0.041,225,1
0.25,0,0,0,0,0.25,0.25,0,0,2.75,0,1.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,270,1
0,0,0.7,0.35,0.35,0,0.35,0,0.7,2.47,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.122,99,1
0,2.48,0,0,0.62,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,174,1
0,0.77,0,0.51,0.51,1.03,0,0,0,1.54,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,249,1
0,0.74,0,0,0.74,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,78,1
0.49,0.09,0.11,0.02,0.21,0.75,0.23,1.06,0.16,1.46,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.144,3210,1
0,0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,34,1
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0.171,0,0,80,1
0,0,0,0.19,0,0,0,0,0,1.18,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,148,1
0,0.14,0.14,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,159,1
0,0,0,0.17,0.17,0.17,0,0.35,0,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.216,0.061,0,3318,1
0.1,0.8,0.8,0.5,0,0.1,0.3,0,0.1,0.7,0,0.6,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0.11,0,0.015,1351,1
0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,288,1
0,1.29,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,0,133,1
0.84,0,2.54,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,0,136,1
0,0.76,0,0.76,0.51,1.02,0,0,0,1.79,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,248,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0.08,0.85,1.02,0.25,0.17,0.08,0.17,0,0.25,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0.17,0.08,0,0,0.065,0,0.013,1407,1
0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1
0,3.48,0,0,0.58,0,0,0,1.74,3.48,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,102,1
0.74,0.07,0.21,0,0.14,0.35,0.17,1.48,0.17,1.23,0,0.56,0.77,0,0,0,0,0,0,0,0,0,0.03,0.03,0.006,0.054,0,0.162,3084,1
0.32,0.32,0.32,0,1.6,0.64,0.32,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,319,1
0.09,0.29,0.19,0,0,0.39,0,0,0,1.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.766,0.037,0,0,753,1
0,1.56,0,0,0,0.31,0,0,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,113,1
0,0.96,0,0.96,0,0,0,0,0.96,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,118,1
0,0,0,0,0,2.8,0.93,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0,0,0,0,0,0,0,0,0,3.44,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0.17,0,0,79,1
0,2.03,0,0,0.4,1.21,0,0,0.4,1.62,0,1.62,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1
0.6,1.21,0,0.6,0,0,0,0,0,1.21,0,0,0.6,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,74,1
0.25,0,0,0.25,0,1.55,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0.404,0,0.04,578,1
0.76,0.19,0.12,0,0.25,0.31,0.25,0.38,0.38,1.26,0,0.44,0.76,0,0,0,0,0,0,0,0,0.06,0,0,0,0.087,0.054,0.065,1070,1
0,0.47,0.47,0.47,0,2.38,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.266,0,0.088,513,1
0,0,0,0,0.42,0.42,0.42,0,0,2.94,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,119,1
0.62,1.24,0,0.62,0,0,0,0,0,1.24,0,0,0.62,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,73,1
0.33,1.35,0,0.33,0,0,0.67,0,1.01,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,1161,1
0,0.97,0,0.97,0,0,0,0,0.97,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,116,1
0.14,1.72,0.43,0,0,0.14,0.07,0.07,0,0.64,0,1,0.07,0,0,0,0,0,0,0,0,0.07,0,0,0.012,0.064,0,0,380,1
0.6,1.44,0,0,0,1.32,0.72,0,0.6,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,479,1
0.2,1.1,0.2,0,0.3,1.2,0.3,0,0.4,2.51,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.017,0.159,0,0.123,851,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,30,1
0.35,0.15,0.03,0,0.35,0.66,0.31,1.28,0.23,1.36,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.006,0.09,0,0.126,2218,1
0.3,0.2,0.4,0.2,0.3,1.71,0.1,0,0.6,1.51,0,0.9,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0.017,0,0.017,1029,1
0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.186,0,108,1
0.19,1.07,0.19,0.19,0.97,0.58,0.09,0.87,0,1.75,0,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.03,872,1
0,0,0,0,0,0,0,0,1.42,0.71,0,0,0.71,0,0,0,0,0,0.71,0,0,0,0,0,0,0.099,0,0,138,1
0.15,0.76,0.3,0,0,1.52,0.15,0,0.3,2.44,0,0.76,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.05,896,1
0,0.84,0.84,0.28,0,0.28,0,0,0.56,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,150,1
0.09,0.38,0,0,0.09,0.19,0.38,0,0.66,1.42,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.044,0.059,0,0,771,1
0,0,0,1.11,0,1.11,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,40,1
0,0,0,0,0,0.51,1.02,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,0.124,149,1
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0.7,0,0,0,1.4,0.35,0,0,2.1,2.1,0,0.35,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,189,1
0,0,0,0,1.2,0,1.2,0,6.02,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0.53,0,0.53,0,0.53,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,78,1
0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,0.304,36,1
0.32,0.32,0.23,0.04,1.24,0.4,0.11,0.36,0.72,1.32,0,0.44,0.6,0,0,0,0,0,0,0,0,0,0,0,0.019,0.052,0.065,0,1643,1
0,0,0,0,1.21,0,1.21,0,6.09,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1
0.28,0,0.28,0.28,0.28,1.15,0,0,0,1.44,0.86,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.166,341,1
0.09,0.29,0,0,0,0.38,0.09,0,0.29,1.35,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,1148,1
0,0.4,0.2,0,0,1.01,0.2,0,0.2,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,190,1
0,1.14,0.19,0,0,1.52,0.19,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.171,0,0.024,1144,1
0,0,0.77,0,0.38,0,0.38,0,0.38,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,160,1
0,1.14,0.32,0,0.16,0.65,0,0,0.16,1.47,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.029,158,1
0,0,0,0,0,0,0,0,0,1.75,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,195,1
0.1,0.2,0,0,0,0.3,0.1,0,0.3,1.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,1133,1
0.35,2.15,0.15,0,0,0.75,0.35,0,0.15,1.75,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0.008,0.035,0,0.008,617,1
0,0.79,0.79,0.49,0,0.29,0.29,0,0.09,0.69,0,0.59,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,0.092,0,0.015,1365,1
0.61,1.22,0.61,0.61,0,0,0,0,1.22,0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,0,89,1
0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,59,1
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0.26,0.26,0.08,1.04,1.56,0.26,0.08,0.86,1.3,0,0.08,0.34,0,0,0,0,0.08,0.08,0,0,0,0,0,0.096,0.234,0,0.11,981,1
0.17,0.43,0.08,0.08,0.08,2.41,0,0,0.34,1.55,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.026,1214,1
0.71,0.17,0.17,0.35,0,0.35,0.17,0,0.35,1.97,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,359,1
0,0.23,0,0,0,0.23,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,543,1
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0.26,0,0,0,1.88,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.067,0,0,506,1
0.27,0,0,0,0.54,0.27,0,0,1.08,0.27,0,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,578,1
0.16,1.63,0.49,0,0,0.16,0.08,0.08,0,0.65,0,1.14,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0.014,0.058,0,0,333,1
0,0,0,0,0,0,0,0,0,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0.19,0,0.19,0,0,0,0.19,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.003,15841,1
0.19,0.87,0.48,0.09,0,0.39,0.48,0,0.29,1.56,0,0.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0.015,0.18,0,0,303,1
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
