@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S32

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.65,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,12,51,1
0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,84,1
0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.049,0,0,25,166,1
0,0.64,0,0.64,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1
0,0,0,0.98,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0.064,0.064,25,135,1
0.44,0.88,1.32,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,140,1
0,0.69,0,0.69,0,0,0,2.08,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.116,0,34,281,1
0.44,0.88,1.32,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,140,1
0.44,0.88,1.32,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,140,1
0.44,0.88,1.32,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,142,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0.088,0,16,83,1
0.1,1.01,0.8,0.5,0,1.61,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.11,0,0.158,0.015,669,1351,1
0,1.66,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,59,146,1
0.1,1.01,0.8,0.5,0,1.61,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.11,0,0.158,0.015,669,1351,1
0.17,0,0,0,0,0,0.17,0.87,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0,0.721,0,35,617,1
0,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,138,1
0,1.05,0.52,1.05,0,0,0,1.57,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.729,0.091,19,98,1
0.17,0.17,0.34,0.05,0.05,0,0.23,1.04,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.163,0,12,458,1
0.17,0,0,0,0,0,0.17,0.87,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0.716,0,35,336,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,1
0.1,0.4,0.9,0.2,0,1.5,0.2,1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.175,0,0.175,0.014,669,1214,1
0,1.04,0,0,0,0,2.09,1.04,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.105,0,60,142,1
0,1.14,0,0,0,1.14,0.12,1.27,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0.061,0,84,475,1
0,1.15,0,0,0,1.15,0.12,1.27,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0.061,0,84,475,1
0.29,0.68,0.58,0,0,0.97,0.38,0.77,0.58,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0.207,0.034,691,1689,1
0.31,0.72,0.62,0,0,1.04,0.41,0.83,0.62,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.033,685,1516,1
0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0.3,0,0,0.094,0,0,0,38,212,1
0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0.479,17,106,1
0.17,0.17,0.34,0.05,0.05,0,0.23,1.04,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.163,0,12,458,1
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0.052,0,0.105,0,110,188,1
0.31,0.72,0.62,0,0,1.14,0.41,0.83,0.62,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.033,685,1514,1
0,0.99,0,0.19,0,0,0.59,0.39,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.548,0,97,993,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.068,0,0,0,55,114,1
0.1,0.6,0.2,0,0,0,0,1.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,1.334,0,54,724,1
0.39,0,0.39,0,0,0,0,2.78,1.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,30,112,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.098,0,0,0,67,115,1
0,0,0.27,0,0,0.54,0,2.7,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0.038,0.038,0,0,65,405,1
0,0.26,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,0,15,188,1
0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,19.829,66,106,1
0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0.231,0,70,263,1
0,0.55,0,0,0,0,0,2.22,0.55,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.08,0,85,201,1
0,0,0,0.8,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.07,24,229,1
0,0,0,1.6,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.079,0,0,51,123,1
0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,10,32,1
0,0,0,0.8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,19,81,1
0,0,0,0.8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,19,81,1
0.59,0.35,0,0,0,0,0,1.66,0.47,0.83,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.038,0,0.233,0.019,54,504,1
0.17,1.21,0.6,0.43,0,0.6,0.17,1.13,0.95,0.17,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.108,0,0.243,0.013,583,1375,1
0.1,0.7,0.2,0.4,0,0,0.4,1.92,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.391,0.032,56,1042,1
0.22,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.271,0,0,0,21,215,1
0.1,0.4,0.9,0.2,0,1.6,0.2,1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.174,0,0.174,0.014,669,1200,1
0.49,0.49,0,0.49,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0.195,0,47,281,1
0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,23,135,1
0,1.25,0.62,0,0,0,0,1.88,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.11,0.11,30,152,1
0.9,0,0,0.9,0,0,0,2.72,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,62,1
0,0,0.29,0.29,0,0.29,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,24,145,1
0,0.95,0,0,0,0,0.47,1.91,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,45,464,1
0.54,0.38,0.16,0,1.19,0.13,0,0.81,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.086,0,0.15,0.159,195,3313,1
0.54,0.38,0.19,0,1.19,0.13,0,0.81,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.086,0,0.15,0.159,195,3327,1
0.27,0.55,0.27,0,0,0,1.95,3.07,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.279,0,0.093,0,63,341,1
0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0.354,0,29,85,1
0.1,0.03,0.03,0,0,0,0.03,1.35,0.1,0.17,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0.071,0,0.065,0,46,3220,1
0.49,0.33,0.41,0.08,0,0.24,0,0.9,0.16,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.191,0.095,264,667,1
0,0.27,0,0,0,0,0,2.19,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,20,164,1
1.18,0.59,0.98,0.19,0.19,0,0.39,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0.316,0.026,76,632,1
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,1
0.33,0.37,0.11,0,1.27,0.03,0,1.49,0.33,0.18,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.159,0,0.221,0.11,72,819,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0.198,0,25,81,1
0,0.78,0,0,0,0,0,1.96,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,20,222,1
0,1.02,0.34,0.34,0,0,0,2.38,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,4.008,56,328,1
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,1
0,0.48,0,0,0.16,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,0,128,557,1
0.28,0.56,0.28,0,0,0,1.97,3.09,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.284,0,0.094,0,63,339,1
0.3,0,0.3,0.61,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.051,0,64,343,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,1
0,0.53,0.1,0.1,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0.066,0,29,381,1
0,0,0,1.15,0,0,0.38,0.76,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0,6,74,1
0,0.68,0,0.68,0,0,0,0.68,1.36,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.242,0,60,157,1
0,0.51,0.51,0,0.51,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.149,0,71,217,1
0,0.17,0,0,0,0,0,1.25,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.066,0,0.099,0.63,158,903,1
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,12,69,1
0,0.27,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,49,328,1
0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,0,12,75,1
0.09,0.27,0.09,0,0.36,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.032,0.032,0.032,69,535,1
0.73,0.36,0,0,0,0,0,1.72,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.229,0.02,54,478,1
0.73,0.36,0,0,0,0,0,1.72,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.229,0.02,54,478,1
0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.352,0,25,81,1
0.66,0.26,0,0.13,0.13,0,0,0.53,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.021,0,65,667,1
0.18,0.09,0.09,0,0.36,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.029,0.014,0,48,566,1
0,1.15,0.38,0,0,0,0,2.31,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,56,272,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0.088,0,0.088,0,33,215,1
0,0.53,0,0,0,2.12,0,2.65,1.59,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0.191,0,0.478,0,60,131,1
0,0.35,0.47,0.23,0.11,0,0.35,0.35,0.59,0.11,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.059,0,0.197,0.217,283,1509,1
0,0.35,0,0,0,0,0,2.5,1.42,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.24,0,0.24,0,25,140,1
0,0,0,0,0,0,0.38,0.57,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.099,0,0.066,0.928,213,1655,1
0.1,0.1,0.1,0.1,0.6,0,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.16,0,494,1426,1
0.39,0.31,0.03,0,1.29,0.03,0,1.36,0.5,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0.496,0.133,543,2424,1
0.32,0.64,0.32,0,0,0,2.58,3.54,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.16,0,0.107,0,63,318,1
0.1,0.1,0.1,0.1,0.6,0,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.16,0,494,1426,1
0.08,0.76,1.02,0.25,0,2.21,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0,0,0.065,0,0.117,0.013,669,1407,1
0.09,0.59,0.19,0,0,0,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,1.31,0,54,753,1
0,1.92,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,1
0.1,0.1,0.1,0.1,0.6,0,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.16,0,494,1439,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,0,25,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,104,1
0,0.25,0.25,0.08,0.08,0,0.33,0.5,0.42,0.08,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0.047,0.015,0.157,0.329,292,2049,1
0,0.25,0.25,0.08,0.08,0,0.33,0.5,0.42,0.08,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0.047,0.015,0.157,0.33,292,2045,1
0,0,2.1,1.05,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,6,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,1.023,0,25,122,1
0.09,0.09,0.09,0.09,0.58,0,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0.155,0,494,1458,1
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0.416,0,23,79,1
0,1.11,0.55,0,0,0.55,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.517,18,125,1
0,0.29,0.29,0.29,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0.045,0,163,488,1
0.65,0.32,0.16,0,0,0.16,0.49,1.8,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0.231,2.29,47,595,1
0,0.64,0.64,0,0.64,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,129,205,1
0,0.96,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.086,0,4,38,1
0,3.7,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,0,29,87,1
0,0.38,0.38,0.38,0,0,0,1.16,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.057,0,70,235,1
0,0.42,0,0.42,0,0,0,2.12,0,0.42,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0.221,0,0.221,0.177,54,553,1
0,0,0.6,0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0.097,0,77,210,1
0,0.18,0.18,0.37,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.165,0.033,34,292,1
0,0,0,0,0,0,0.45,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,1
0,0,0.36,0.36,0,0,0,2.18,0.72,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0.297,0.059,0,0,11,115,1
0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,23,65,1
0.42,0.36,0.09,0.09,1.08,0.03,0,1.27,0.32,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.016,0.515,0.109,134,2501,1
0,1.34,0,1.34,0,0,0,1,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.161,0,0,0.053,12,167,1
0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,1.611,0.01,278,3752,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1
0.29,0.29,0,0,0,0,0,1.64,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.05,0,60,326,1
0.6,0.36,0,0,0,0,0,1.8,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.224,0,54,479,1
0.43,0.43,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0.067,0,28,226,1
0,0,0.45,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,14,135,1
0.29,0,0,0,0,0,1.16,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,34,234,1
0.12,0.24,0.12,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.021,0,0.042,0,69,254,1
0,0.33,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.054,34,113,1
0.62,0,1.86,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0.218,0,28,155,1
0,0.78,0,0.52,0,0.78,0,1.56,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.08,0,0.402,0,19,241,1
0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,1
0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,1
0,0,0,0.26,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.084,0.084,0,1.051,104,1078,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,10,44,1
0.25,0.25,0,0.25,0,0,0,1.01,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.041,0,0.041,0.041,18,225,1
0.25,0.5,0,0,0,0,0,2.75,1.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0.997,0,49,270,1
0,0.35,0.7,0.35,0,0,2.82,2.47,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0.122,21,99,1
0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,53,174,1
0,0.77,0,0.51,0,0.77,0,1.54,0.77,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.079,0,0.434,0,19,249,1
0,0.74,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0.188,0,21,78,1
0.49,0.4,0.11,0.02,1.06,0,0,1.46,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.868,0.144,193,3210,1
0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,12,34,1
0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.342,0,24,80,1
0,0.39,0,0.19,0,0,0,1.18,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,19,148,1
0,0.57,0.14,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,159,1
0,0,0,0.17,0.35,0,0,0.17,0.17,0,3.37,1.77,0,0.17,0,0,0,0,0,0,0,0,0,0.216,0.061,0.03,0,85,3318,1
0.1,1.01,0.8,0.5,0,1.61,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.11,0,0.157,0.015,669,1351,1
0,0.63,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.885,0,75,288,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,133,1
0.84,0,2.54,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,0.301,0,23,136,1
0,0.76,0,0.76,0,1.02,0,1.79,0.76,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.083,0,0.499,0,19,248,1
0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,12,82,1
0.08,0.76,1.02,0.25,0,2.21,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0,0,0.065,0,0.117,0.013,669,1407,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,1
0,1.16,0,0,0,0,0,3.48,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.085,0,12,102,1
0.74,0.31,0.21,0,1.48,0,0,1.23,0.56,0.77,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.054,0,1.05,0.162,154,3084,1
0.32,0.64,0.32,0,0,0,2.57,3.53,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.213,0,0.106,0,63,319,1
0.09,0.59,0.19,0,0,0,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,1.31,0,54,753,1
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,22,113,1
0,0,0,0.96,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,67,118,1
0,0.93,0,0,0,0,0.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,10,50,1
0,1.14,0,0,0,0,0,3.44,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,35,81,1
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.34,0,23,79,1
0,0,0,0,0,0,0,1.62,1.62,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,34,166,1
0.6,0,0,0.6,0,0,0,1.21,0,0.6,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0.315,0,30,74,1
0.25,0.25,0,0.25,0,0,0,0.51,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0.404,0,0.161,0.04,110,578,1
0.76,0.38,0.12,0,0.38,0,0.69,1.26,0.44,0.76,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0.087,0.054,0.241,0.065,45,1070,1
0,0.47,0.47,0.47,0,0,0,0,4.76,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.266,0,0.799,0.088,148,513,1
0,0,0,0,0,0,0,2.94,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.194,0,20,119,1
0.62,0,0,0.62,0,0,0,1.24,0,0.62,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0.322,0,30,73,1
0.33,0,0,0.33,0,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.06,0,1013,1161,1
0,0,0,0.97,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,68,116,1
