@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S22

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_telnet numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
1.01,0.33,0.5,13.63,0.67,1.34,0,0.16,0,0.5,0,2.02,0.33,0.84,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,151,1
0,0.56,0,0,0,1.01,0.11,0.11,0,0.11,0.22,1.79,0,2.8,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,53,1
0.72,0,0,0,0.72,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,14,1
0.09,0,0.27,0,0.09,0.09,0,0.36,0,0,0,2,0,3.36,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.015,0.031,69,1
0,0.27,0.82,0,0,0,0,0,0,0.82,0.27,2.75,0,1.1,0.82,0.27,0,0,0,0,0,0,0,0,0,0,0,0,124,1
0,0,0.74,0,0.37,0,0,0,0,1.11,0,1.85,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0.68,0,0,0,0.68,0,0,0,0,3.4,0,1.36,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.5,0.25,0,0,0,0.76,0,0,1.26,0.25,1.77,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,1
0.07,0.22,0.82,0,0,0.67,0.22,0,0.14,0,0.07,3.29,0.22,1.87,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0.08,0.08,0.76,0,1.02,0.59,0.17,0,2.21,0.25,0.08,1.61,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0,669,1
0,0,0,0,0,1.28,0,0,0,0,0,1.28,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0.56,0.28,0,0,0,0.28,0,0,1.41,0.28,1.97,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1
0,0,0,0.81,0,0,0,0,0,0,0,2.45,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0.249,0,14,1
0.34,0,1.7,0,0,0.68,0,0,0,0,0,0.34,1.02,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,1325,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0.51,0,0,0.51,0,0,0,0,0,0,0.51,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1
0.48,0.97,0.97,0,0,0,0,0.48,0,0.48,0,1.95,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1
0.34,0,1.7,0,0,0.68,0,0,0,0,0,0.34,1.02,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,1325,1
0.09,0,0.27,0,0.09,0.09,0,0.36,0,0,0,2,0,3.36,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.015,0.031,69,1
0.08,0.08,0.76,0,1.02,0.59,0.17,0,2.21,0.25,0.08,1.61,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0,669,1
0,0,0,1.16,0,0,0,0,0,0,0,3.48,0,2.32,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,0,0,1.35,0,0,0,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0.43,0.43,0.43,0,0.1,0.54,0.28,1.19,0.03,0.25,0.39,3,0,1.3,0.39,0.57,0,0,0,0,0,0,0,0,0,0,0.011,0,266,1
0.23,0.34,0.58,0,0.11,1.04,0,0.23,0.23,0,0.11,3.72,0.46,1.74,0,0.81,0,0,0,0,0,0,0,0,0,0.46,0,0,74,1
0,0.67,0.33,0,0.33,0,0.67,0,0,1,0.33,2.68,2.68,3.02,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0.47,0.95,0.95,0,0,0,0,0.95,0,0.47,0,1.9,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,1
0.46,0.93,0.93,0,0,0,0,0.46,0,0.46,0,1.86,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,1
0.09,0,0.27,0,0.09,0.09,0,0.36,0,0,0,2.01,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.016,0.032,69,1
0,0,0.73,0,0,0,0,0,0,2.2,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,0,1.26,0,0,0,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,68,1
0,0,0.74,0,0,0,0,0,0,2.22,0,1.48,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.71,0,0.11,0,0.11,0.71,0.23,0,0.47,0.11,0.59,3.21,0,1.66,1.9,1.07,0,0,0,0,0,0,0,0.11,0,0,0.072,0,148,1
0,0,0.73,0,0.73,0,0,0,0,0.73,0,1.47,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.68,0,0,0,0,0,0,0,0,1.36,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,32,1
0.5,0.4,0.33,0,0.03,0.54,0.3,1.15,0.03,0.27,0.44,3.19,0,1.42,0.37,0.61,0,0,0,0,0,0,0,0,0,0,0,0,136,1
0.67,0.16,1.35,0,0,0,0.16,0,0,0.33,0,5.77,0,1.35,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,2.38,0,0,0,0,7.14,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1
0.18,0,0.09,0,0.09,0.09,0,0.36,0,0,0.09,1.27,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.03,48,1
0,0,0.53,0,0,0,0,0,2.12,0,0.53,2.65,0,2.65,1.59,0,0,0,0,0,0,0,0,0.53,0,0,0,0,60,1
0,0,0.52,0,0,0,0,0,2.11,0,0.52,2.64,0,2.64,1.58,0,0,0,0,0,0,0,0,0.52,0,0,0,0,60,1
0,0,0.51,0,0,0,0,0,2.05,0,0,2.56,0,2.56,1.53,0,0,0,0,0,0,0,0,0.51,0,0,0,0,60,1
0,0.1,0.31,0.1,0.42,0,0.1,0.1,0,2,0.84,1.69,0.31,0.31,0.52,0.1,0,0,0,0,0.31,0,0,0.1,0,0,0,0,299,1
0,0,1.11,0,0,0,1.11,0,0,2.22,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.31,0,0.63,0,0.47,0.15,0.31,0,0,0,1.58,2.05,1.58,3.95,0.15,0.47,0,0,0,0,0,0,0,0.15,0,0,0,0,97,1
0,0,0,0,0,0,0,0,0,0.91,0,4.58,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.31,0,0.63,0,0.47,0.15,0.31,0,0,0,1.58,2.05,1.58,3.95,0.15,0.47,0,0,0,0,0,0,0,0.15,0,0,0,0,97,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,13,1
0.1,0,0.1,0,0.1,0.2,0.4,0.6,0,0.91,0.2,1.72,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.59,0,0,0,0,0.59,0,0,0,0,2.95,4.14,2.36,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0.06,0.65,0.71,0,0.65,1.04,0.06,0,1.17,0.13,0.06,1.3,0,1.04,0.52,0.19,0,0,0,0,0,0,0,0.06,0,0,0,0,117,1
1.23,0,0,0,0,0,0,0,0,0,0,6.17,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,1.5,1.5,0,0,0.75,0,0,1.5,0,1.5,0.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1
0,1.51,1.51,0,0,0.75,0,0,1.51,0,0.75,0.75,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1
0.1,0.2,0.52,0,1.14,1.04,0.2,0,1.66,0,0.2,2.08,0.2,1.25,1.14,0.2,0,0,0,0,0,0,0,0,0,0,0.095,0,689,1
0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0.31,0,0.31,0,0.63,0,0,0.95,0.63,2.54,2.54,3.5,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,138,1
0,0,0,0,0,0,0,0,0,2.04,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,1.96,0,0.98,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.39,1.17,0,0,0,0.78,0,0.39,3.51,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.09,0,0.09,0,0.09,0.19,0.39,0.58,0,0.87,0.19,1.66,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,494,1
0.1,0,0.41,0,0.1,0.1,0,0.2,0,0,0.1,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.14,0,0.28,0,0.24,0.24,0,0.09,0,0,0.14,0.24,0.04,0.28,0.38,0.14,0,0,0,0,0.19,0,0,0.04,0.04,0,0,0,14,1
0.36,0.27,0.63,0,0.36,0.27,0.09,0,1.27,1.18,0.27,2.73,0,2.83,0.09,0.27,0,0,0,0,0.09,0,0,0.09,0,0,0,0,127,1
0,0,1.11,0,0,0,0.74,0,0,0,0.37,3.35,2.98,2.61,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,41,1
0,0.37,1.11,0,0,0,0.37,0,0.37,3.34,0,0.74,0,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,58,1
0,0.37,1.11,0,0,0,0.37,0,0.37,3.34,0,0.74,0,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,58,1
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.17,0,0.51,0,0,0.17,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.17,0,0.17,0.17,0.34,0.05,0.05,0.05,0,0,0.69,4.2,0.23,1.03,0.74,0.05,0,0,0,0,0,0,0,0,0,0,0.01,0,51,1
0,0,0,0,0,0.2,0,0,0,0,0,1.04,0,0.2,0.2,0,1.46,1.46,0,0,0,0,0,0,0,0,0.182,0.109,26,1
0,0.37,0,0,0.37,0.37,0,0,0,0.37,1.49,3.73,2.61,1.49,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,64,1
0.45,0,0.67,0,0.67,0.22,0.22,0,0,0.45,1.35,1.57,1.57,3.37,0.22,0.67,0,0,0,0,0,0,0,0,0,0,0,0,102,1
0,0.19,0.57,0,0.28,0.38,0,0,0,0.19,0,2.01,0,1.43,0,0.19,0,0,0,0,0,0,0,0,0,0,0.035,0,50,1
0,0,0.44,0,0.22,0,0,0.22,0,0,0,0.66,0,0.44,0,0,0,0,0,0,0,0,0,0,0.44,0,0.037,0,21,1
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1.47,0,0,2.94,0,5.14,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.46,0.92,0.92,0,0,0,0,0.46,0,0.46,0,1.85,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1
0.47,0.94,0.94,0,0,0,0,0.47,0,0.47,0,1.88,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1
0.9,0,0.9,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0.07,0.22,0.82,0,0,0.67,0.22,0,0.15,0,0.07,3.3,0.22,1.87,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0,0,1.28,0,0,0,0,0,0,0,0,1.28,0,6.41,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0.98,0.49,0,0,0,0,0,2.94,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,272,1
0.47,0.95,0.95,0,0,0,0,0.95,0,0.47,0,1.91,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1
0.47,0.94,0.94,0,0,0,0,0.47,0,0.47,0,1.88,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1
0,0,0.89,0,0.44,0,0,0,0,1.34,0,2.24,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0.89,0,0.44,0,0,0,0,1.33,0,2.23,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.34,0,1.7,0,0,0.68,0,0,0,0,0,0.34,1.02,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,1333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,1.33,0,2.66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0.36,0,3.69,0,0.73,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,0,0,0.32,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.045,14,1
0.41,0.41,0.41,0,0.1,0.52,0.27,1.15,0.03,0.24,0.41,2.99,0,1.25,0.34,0.59,0,0,0,0,0,0,0,0,0,0,0.011,0,131,1
0.31,0,0,0,0,0,0.31,0,0,0.31,0,3.76,0.31,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,1.13,0,0.56,0,0,0,0,3.97,0,2.84,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,296,1
0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0,0.29,0,0,0,0,0,0.022,0,11,1
0,0,0.55,0,0.55,0,0.55,0,0,1.1,0.27,2.49,0,3.04,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,4.65,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,2.99,0.42,0,0,0.42,0,0,0.42,0,3.41,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,2.08,0,0,0,0,0,0,0,0,0,2.08,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.29,0.04,0.04,0,0.04,0.29,0.14,0,0.19,0.04,0.39,1.6,0.04,0.79,0.69,0.47,0,0,0,0,0.04,0,0,0,0,0,1.117,0,1171,1
0,0,0.76,0,0,0,0,0,0.76,0,0,2.03,0,1.52,0.76,0,0,0,0,0,0,0,0,0.5,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.31,0,0.63,1.91,0,0.42,0,0,0,0.53,0,1.7,0,1.06,0,0.21,0,0,0,0,0,0,0.1,0,0,0,0,0,75,1
0,0.75,0.37,0,0,0,0,0,0,1.87,0.37,2.63,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,1
0,1.96,0.98,0,0,0,0,0,0,0.98,0,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.51,0.43,0.29,0,0.03,0.54,0.29,1.2,0.03,0.21,0.43,3,0,1.35,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0.012,0,739,1
0.2,0.4,0.4,0,0.4,1.43,0,0,0,0,0,2.66,0.2,2.04,0,0.61,0,0,0,0,0,0,0,0,0,0,0.029,0.447,376,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,24,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0.54,0,0.54,0,0,0.54,2.73,4.91,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0.65,0.65,0,0,0,0.65,2.61,1.3,3.26,1.3,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,78,1
2.35,0,0,0,0,2.35,0,0,0,1.17,0,2.35,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.218,0,126,1
0,0,0.24,0,0,0,0.24,0,0,0.99,0.24,2.47,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.78,0,0.78,0,0,0,0,0,0,0.78,0.78,1.56,0,2.34,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1
0.78,0,0.78,0,0,0,0,0,0,1.57,0.78,1.57,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0.75,0.37,0,0,0,0.75,0,0,0.75,0.37,6.06,0,4.16,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,11,1
0,0,0,0,0,0,0.48,0,0,1.44,0,3.36,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,0,0,0.43,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0.78,0,0.78,0,0,0,0,0,0,1.57,0.78,1.57,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0.81,1.62,0,0,0,0,0,0,0.81,0,2.43,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0.38,0.46,0.31,0,0.03,0.58,0.31,1.24,0.03,0.23,0.38,3.11,0,1.32,0.46,0.38,0,0,0,0,0,0,0,0,0,0,0.006,0,122,1
0.43,0,0.87,0,0,0,0,0,0,0,0.43,4.38,0,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0,0,0,1.23,1.23,4.93,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,1.58,0,0,0,0,0,0,1.58,0,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,40.13,0,0,0,0,0,0,0,0.98,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1
0,0.47,0,0,0,0,0,0,0.47,0,0,1.89,0,0.47,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.074,11,1
0,0,0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0.05,0.05,0.4,0,0,0.57,0,0,0,0.17,0,1.15,0.05,0.92,0,0.05,0,0,0,0,0,0,0,0,0,0,0.019,0,95,1
0.05,0.05,0.4,0,0,0.57,0,0,0,0.17,0,1.04,0.05,0.92,0,0.05,0,0,0,0,0,0,0,0,0,0,0.019,0,95,1
0,0,0,0,0,0,0,0,0,0.86,0,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0.86,0,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.38,0,1.9,0,0,0.38,0,0,0,0,0,0.38,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1177,1
0.38,0,1.9,0,0,0.38,0,0,0,0,0,0.38,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1177,1
0.38,0,1.9,0,0,0.38,0,0,0,0,0,0.38,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1177,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0.65,0,0,0,0,0,0,0.65,0,0,3.28,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.104,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0.3,0,0.3,0,0.6,0,0,0.9,0.6,2.4,2.7,3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.08,0.08,0.76,0,1.02,0.59,0.17,0,2.22,0.25,0.08,1.62,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0,669,1
0,0,1.83,0.91,0,0,0,0,0,2.75,0,1.83,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,338,1
0,0,0,0,0,0,0,0,0,2.06,0,2.06,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0,0,0,0,0,2.08,0,2.08,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0,0,0,0,0,2.06,0,2.06,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0.46,0.46,0,0,0,0,0,0,1.4,0,1.86,0,0.46,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,21,1
0,0,0,0,0,0,0,0,0,1.21,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,1.31,0,0,0,0,0,0,1.97,0,1.31,0,2.63,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0.26,0,0,0,0,1.05,1.32,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.087,69,1
0.74,0,0,0,0,0,0.74,0,0,0.74,3.73,4.47,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0.02,0.05,0,0,0,0,0,0,0.05,0.1,0.07,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,489,1
0,0,1.33,0,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,1.35,0,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0.27,0,1.09,1.36,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.095,13,1
0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1.23,0,0,0,0.46,0,0,0,0,0,0,1.84,0,0.92,0.76,1.23,0,0,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0.71,0,0,0.23,0.23,0,0,0.23,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0.95,0,0.23,0,0.23,0,0,0,0,0,0.71,3.8,0,1.9,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0.71,0,0,0.23,0.23,0,0,0.23,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0,0,0.57,0,0,0,0,0,0,0.57,1.15,0.86,2.31,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,1
0.9,0,0,0,0,0,0.9,0,0,0.9,4.5,5.4,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.74,0,0,0,0,0,0.74,0,0,0.74,3.73,4.47,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.16,0,0,0.16,1.3,0.32,0,0,1.95,0,0.81,0.48,1.46,0.16,0.81,0,0,0,0,0,0,0,0,0,0,0.673,0.053,57,1
0.27,0.27,0.27,0,0,0,0,0,0,1.08,0,1.08,0,0.27,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,64,1
