@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute class {0,1}

@data
-1.77773,0.250291,-0.271614,-0.297048,-0.702133,0.244337,2.940612,-1.130121,0.737299,0.97194,-0.661602,-0.486592,0.12558,0.385646,-0.434047,-1.296982,-1.267095,1.128192,0.612559,-0.083086,-0.848988,0.658835,0.713573,-0.295099,0.284542,0.636949,-0.605644,-0.416023,-0.848097,-1.786426,0.385459,-0.856948,0.55188,-0.173848,-0.46529,0.169788,0.141268,-1.098313,0.388509,1.76437,0.158411,-0.347356,-0.272877,0.46066,-0.22487,0.466739,-0.239373,0.702796,-1.341646,0.223105,-1.496733,1.408545,-0.366279,0.028973,0.664502,-0.222973,0.810791,1
-11.787866,1.738614,-1.835812,-1.98331,-4.642919,1.564286,19.377095,-7.464153,4.863228,6.400824,-4.376836,-3.170268,0.818789,2.513552,-2.839864,-8.558663,-8.367074,7.404173,4.027686,-0.556445,-5.617595,4.352671,4.728377,-1.954982,1.880481,4.202185,-3.966346,-2.787374,-5.55758,-11.807198,2.499657,-5.670282,3.625463,-1.179203,-3.062951,1.120037,0.989713,-7.275846,2.547775,11.661421,1.049574,-2.287117,-1.790024,3.027983,-1.438055,3.052174,-1.578669,4.659878,-8.88466,1.471186,-9.867597,9.318208,-2.449828,0.163663,4.398659,-1.470229,5.444975,1
-1.077864,0.147445,-0.161252,-0.18222,-0.421894,0.152149,1.782021,-0.686204,0.445525,0.591724,-0.39687,-0.297974,0.065921,0.242124,-0.258496,-0.781853,-0.763822,0.682088,0.372978,-0.048617,-0.502911,0.403019,0.435636,-0.178952,0.172053,0.390059,-0.370531,-0.24421,-0.521897,-1.085994,0.232208,-0.521874,0.343674,-0.096947,-0.278157,0.104665,0.10225,-0.667388,0.233952,1.060551,0.09862,-0.219313,-0.161244,0.268777,-0.138961,0.295956,-0.133881,0.426579,-0.81401,0.135109,-0.896918,0.855461,-0.226921,0.009798,0.41149,-0.14307,0.49989,1
-6.439833,0.953474,-0.973067,-1.072834,-2.516932,0.897128,10.517275,-4.0069,2.632108,3.459473,-2.345689,-1.699747,0.47632,1.356627,-1.535665,-4.632605,-4.568291,4.04623,2.186856,-0.271503,-3.032259,2.320536,2.529074,-1.055987,0.994362,2.271774,-2.093931,-1.519904,-3.020913,-6.389682,1.359767,-3.089863,1.924909,-0.640997,-1.675571,0.623508,0.511497,-3.938828,1.422703,6.269057,0.53785,-1.255502,-0.916791,1.622257,-0.734563,1.632543,-0.888542,2.539687,-4.813072,0.770084,-5.419409,5.013128,-1.311351,0.037043,2.353225,-0.792268,2.978125,1
-0.396551,0.054278,-0.063035,-0.06455,-0.152366,0.055119,0.647524,-0.244682,0.15494,0.211396,-0.152185,-0.1083,0.026288,0.084893,-0.094656,-0.290212,-0.275191,0.248057,0.133207,-0.024102,-0.183658,0.139412,0.156532,-0.061455,0.063238,0.142719,-0.131613,-0.094673,-0.18065,-0.387548,0.086907,-0.186655,0.120381,-0.042892,-0.09646,0.035203,0.034218,-0.238607,0.088527,0.392,0.036553,-0.078333,-0.066474,0.100332,-0.049541,0.102886,-0.051533,0.154106,-0.296481,0.055651,-0.32176,0.313468,-0.082778,0.009149,0.138041,-0.046212,0.180106,1
-0.396551,0.054278,-0.063035,-0.06455,-0.152366,0.055119,0.647524,-0.244682,0.15494,0.211396,-0.152185,-0.1083,0.026288,0.084893,-0.094656,-0.290212,-0.275191,0.248057,0.133207,-0.024102,-0.183658,0.139412,0.156532,-0.061455,0.063238,0.142719,-0.131613,-0.094673,-0.18065,-0.387548,0.086907,-0.186655,0.120381,-0.042892,-0.09646,0.035203,0.034218,-0.238607,0.088527,0.392,0.036553,-0.078333,-0.066474,0.100332,-0.049541,0.102886,-0.051533,0.154106,-0.296481,0.055651,-0.32176,0.313468,-0.082778,0.009149,0.138041,-0.046212,0.180106,1
-14.078286,2.069731,-2.200992,-2.352655,-5.544794,1.868389,23.127662,-8.901792,5.802237,7.63985,-5.229941,-3.767327,0.980013,3.000883,-3.39199,-10.218884,-10.000453,8.848692,4.792952,-0.663638,-6.699497,5.194094,5.639469,-2.344614,2.252458,5.01214,-4.719561,-3.33866,-6.631021,-14.111885,2.983912,-6.767087,4.317865,-1.406978,-3.674054,1.354759,1.199689,-8.681146,3.037365,13.918896,1.251206,-2.726033,-2.131886,3.61045,-1.731053,3.654041,-1.892736,5.569233,-10.612676,1.761068,-11.767043,11.121112,-2.921304,0.185736,5.251702,-1.741304,6.501512,1
-4.651972,0.692887,-0.734859,-0.757176,-1.802333,0.597597,7.645224,-2.945733,1.906664,2.516975,-1.710394,-1.246978,0.306507,0.992028,-1.127715,-3.373006,-3.317219,2.911861,1.574529,-0.207102,-2.205734,1.712379,1.842094,-0.767053,0.732329,1.649619,-1.567409,-1.109718,-2.201289,-4.656425,0.989929,-2.223087,1.447335,-0.455784,-1.210514,0.436293,0.372683,-2.860615,0.991571,4.581452,0.410241,-0.897935,-0.696514,1.217732,-0.564605,1.183753,-0.612744,1.836747,-3.495274,0.576462,-3.894083,3.668718,-0.962798,0.045223,1.74793,-0.55966,2.158117,1
-3.628657,0.543653,-0.55163,-0.627597,-1.426726,0.485326,5.93456,-2.29056,1.500617,1.990192,-1.356695,-0.963091,0.2551,0.772727,-0.869208,-2.64404,-2.595046,2.280937,1.234727,-0.182093,-1.73033,1.344323,1.470305,-0.601376,0.576258,1.302714,-1.242905,-0.885796,-1.711001,-3.632573,0.778541,-1.74517,1.113276,-0.356274,-0.961415,0.344401,0.291791,-2.245163,0.788873,3.570213,0.347985,-0.702067,-0.534648,0.921708,-0.414686,0.933579,-0.495682,1.439868,-2.699073,0.458725,-3.014181,2.853368,-0.729369,0.050552,1.352937,-0.428187,1.662862,1
-0.929601,0.126933,-0.138068,-0.15136,-0.369066,0.135852,1.504891,-0.586645,0.373813,0.496832,-0.351134,-0.249112,0.06332,0.196302,-0.231168,-0.669773,-0.636225,0.581128,0.32016,-0.043305,-0.448889,0.323383,0.358856,-0.144415,0.142419,0.328389,-0.306056,-0.217741,-0.429844,-0.925924,0.194999,-0.436372,0.282844,-0.092494,-0.248547,0.09751,0.068857,-0.560435,0.209007,0.914726,0.083014,-0.17239,-0.147199,0.232143,-0.107075,0.239238,-0.131354,0.352585,-0.711345,0.118678,-0.776232,0.728098,-0.191349,0.008243,0.332632,-0.110433,0.421824,1
-7.613782,1.11552,-1.186945,-1.28911,-2.997578,1.005392,12.519629,-4.8059,3.12974,4.122929,-2.831891,-2.048814,0.542107,1.63296,-1.83187,-5.525576,-5.407888,4.780117,2.593459,-0.375376,-3.632321,2.807017,3.045266,-1.27368,1.227111,2.70747,-2.563162,-1.816988,-3.590934,-7.637494,1.608943,-3.663692,2.333276,-0.764748,-1.985358,0.733187,0.652346,-4.704273,1.641758,7.527743,0.671244,-1.481535,-1.142967,1.961609,-0.937689,1.980638,-1.029339,3.006314,-5.724818,0.94885,-6.379333,6.01025,-1.578007,0.09148,2.852895,-0.953871,3.512521,1
-4.750822,0.707649,-0.750437,-0.773194,-1.840667,0.610378,7.807521,-3.008153,1.947317,2.570265,-1.746619,-1.273155,0.313181,1.012946,-1.151723,-3.444502,-3.387956,2.973829,1.607761,-0.211493,-2.252576,1.749026,1.881278,-0.783395,0.747641,1.684512,-1.600563,-1.133197,-2.24807,-4.75558,1.010987,-2.270068,1.478046,-0.465335,-1.236192,0.445721,0.380479,-2.921549,1.012503,4.678504,0.418844,-0.917147,-0.711183,1.243594,-0.576443,1.20883,-0.626056,1.875768,-3.569195,0.588359,-3.976891,3.746621,-0.983502,0.045983,1.785273,-0.571348,2.203945,1
-0.472168,0.062948,-0.087383,-0.062323,-0.153146,0.04144,0.75378,-0.312259,0.189916,0.227015,-0.156356,-0.137978,0.024079,0.096943,-0.086191,-0.342771,-0.343658,0.279533,0.133963,-0.023113,-0.217829,0.207577,0.213671,-0.060764,0.086049,0.158931,-0.147968,-0.139128,-0.196779,-0.504878,0.078346,-0.214139,0.095517,-0.047087,-0.130833,0.057275,0.048549,-0.287575,0.091038,0.490315,0.059337,-0.087709,-0.076189,0.136232,-0.032208,0.137837,-0.066838,0.181786,-0.338346,0.077168,-0.427231,0.385773,-0.10339,0.032798,0.192383,-0.082462,0.196866,1
-1.709727,0.241194,-0.267605,-0.276493,-0.667359,0.224992,2.804527,-1.093134,0.703766,0.924151,-0.640901,-0.450359,0.120268,0.367323,-0.412695,-1.248687,-1.218168,1.079297,0.570575,-0.073965,-0.816084,0.625792,0.670042,-0.279968,0.272968,0.610547,-0.567327,-0.399126,-0.799537,-1.721487,0.358248,-0.813567,0.521481,-0.172814,-0.465398,0.161404,0.139867,-1.050623,0.359355,1.685502,0.142189,-0.341937,-0.251543,0.43856,-0.217343,0.444596,-0.221924,0.678602,-1.287184,0.221814,-1.420725,1.352742,-0.353086,0.017248,0.636134,-0.207007,0.793196,1
-2.62808,0.388928,-0.375843,-0.448959,-1.047306,0.378365,4.313457,-1.685656,1.122343,1.411019,-0.946634,-0.69393,0.192712,0.555309,-0.614666,-1.919219,-1.854162,1.640714,0.890093,-0.120479,-1.238846,0.985443,1.056248,-0.43469,0.418128,0.928815,-0.896608,-0.583698,-1.240478,-2.659731,0.578742,-1.259616,0.848878,-0.259503,-0.685761,0.238174,0.223154,-1.648413,0.576399,2.601188,0.263026,-0.514683,-0.393679,0.675889,-0.309613,0.695877,-0.333831,1.053527,-2.01157,0.34224,-2.165633,2.076606,-0.524451,0.016346,0.957914,-0.346456,1.212582,1
-4.750822,0.707649,-0.750437,-0.773194,-1.840667,0.610378,7.807521,-3.008153,1.947317,2.570265,-1.746619,-1.273155,0.313181,1.012946,-1.151723,-3.444502,-3.387956,2.973829,1.607761,-0.211493,-2.252576,1.749026,1.881278,-0.783395,0.747641,1.684512,-1.600563,-1.133197,-2.24807,-4.75558,1.010987,-2.270068,1.478046,-0.465335,-1.236192,0.445721,0.380479,-2.921549,1.012503,4.678504,0.418844,-0.917147,-0.711183,1.243594,-0.576443,1.20883,-0.626056,1.875768,-3.569195,0.588359,-3.976891,3.746621,-0.983502,0.045983,1.785273,-0.571348,2.203945,1
-0.765394,0.103501,-0.109708,-0.143229,-0.291802,0.093384,1.253063,-0.496137,0.321296,0.389378,-0.283059,-0.202292,0.027676,0.155304,-0.193879,-0.550699,-0.527006,0.477647,0.248843,-0.029048,-0.373638,0.243365,0.297548,-0.101449,0.104461,0.269569,-0.243145,-0.185851,-0.369891,-0.733919,0.159494,-0.371212,0.236879,-0.09311,-0.198117,0.086744,0.056963,-0.447966,0.182067,0.737181,0.048715,-0.150792,-0.079717,0.200796,-0.087522,0.17022,-0.102568,0.316055,-0.563898,0.078783,-0.640049,0.620355,-0.167383,0.02887,0.257817,-0.07973,0.361041,1
-3.133651,0.46015,-0.483223,-0.523078,-1.243452,0.440316,5.162062,-1.977674,1.287481,1.69424,-1.159825,-0.854209,0.217192,0.676529,-0.756166,-2.27565,-2.232964,1.9651,1.067456,-0.163203,-1.485787,1.156756,1.262575,-0.529811,0.504664,1.111118,-1.047243,-0.755792,-1.489927,-3.151172,0.677426,-1.515169,0.967241,-0.313843,-0.815858,0.317302,0.277407,-1.945138,0.685685,3.098358,0.277575,-0.608964,-0.46742,0.795937,-0.384791,0.831756,-0.410959,1.25002,-2.372716,0.387048,-2.629871,2.482752,-0.633958,0.041232,1.175018,-0.401364,1.452375,1
-13.91877,2.061437,-2.154394,-2.363929,-5.488454,1.852322,22.880208,-8.806347,5.742199,7.538265,-5.169461,-3.73841,0.979438,2.973817,-3.367172,-10.105274,-9.901218,8.728549,4.758014,-0.678539,-6.632502,5.146636,5.584416,-2.307864,2.219498,4.967353,-4.681598,-3.319771,-6.570434,-13.94211,2.94334,-6.711675,4.272898,-1.388985,-3.615152,1.331569,1.171717,-8.599571,3.007912,13.767697,1.232316,-2.707643,-2.101127,3.573612,-1.697587,3.601256,-1.868073,5.503979,-10.486702,1.744349,-11.663386,11.014312,-2.887907,0.170835,5.191191,-1.740905,6.4395,1
-1.610144,0.239165,-0.242955,-0.265374,-0.641297,0.212978,2.638399,-1.014891,0.6483,0.865085,-0.603039,-0.420273,0.114369,0.333705,-0.38507,-1.168711,-1.135976,1.007545,0.548693,-0.078001,-0.759207,0.592521,0.639716,-0.25588,0.258724,0.579296,-0.537805,-0.379874,-0.75826,-1.598555,0.346654,-0.772893,0.49832,-0.167402,-0.415834,0.155372,0.13638,-0.978014,0.341881,1.590807,0.149844,-0.306849,-0.250728,0.402558,-0.20139,0.414524,-0.214917,0.629688,-1.208432,0.208398,-1.350289,1.275486,-0.328921,0.025516,0.601895,-0.200407,0.742794,1
-1.895916,0.2767,-0.297167,-0.332653,-0.743656,0.251632,3.140065,-1.258422,0.798014,1.013697,-0.732896,-0.516109,0.134541,0.411665,-0.4541,-1.421968,-1.390573,1.209623,0.657276,-0.112158,-0.943606,0.713931,0.741151,-0.319758,0.297575,0.702304,-0.645235,-0.463929,-0.902338,-1.966397,0.392588,-0.900205,0.555168,-0.189271,-0.559435,0.163875,0.14366,-1.192059,0.387443,1.890098,0.151004,-0.396586,-0.290634,0.504926,-0.239823,0.501336,-0.23979,0.732949,-1.452932,0.246623,-1.63269,1.526367,-0.426413,0.016759,0.740727,-0.232778,0.933752,1
-19.271399,2.843913,-3.004095,-3.240327,-7.581399,2.560526,31.678492,-12.189547,7.944264,10.464499,-7.150574,-5.167291,1.33584,4.120574,-4.654153,-13.986276,-13.707478,12.113777,6.580039,-0.918622,-9.173914,7.126038,7.720466,-3.215798,3.082381,6.871765,-6.477734,-4.575599,-9.082187,-19.304966,4.091287,-9.27353,5.903546,-1.915062,-5.018657,1.848414,1.645173,-11.89774,4.16241,19.051889,1.708153,-3.740218,-2.916301,4.946345,-2.358842,5.004575,-2.583489,7.624484,-14.517585,2.416117,-16.133266,15.230472,-3.997283,0.247337,7.220089,-2.388884,8.902636,1
-11.925184,1.762527,-1.854813,-2.010329,-4.694023,1.588456,19.590936,-7.548781,4.92008,6.469577,-4.412443,-3.201046,0.831399,2.542802,-2.865374,-8.642022,-8.469472,7.495457,4.06406,-0.56683,-5.677105,4.410905,4.774555,-1.98754,1.915972,4.256646,-4.008736,-2.830285,-5.619081,-11.948961,2.532857,-5.750149,3.645426,-1.199363,-3.106035,1.13464,1.010918,-7.363636,2.576207,11.782313,1.052261,-2.32616,-1.796046,3.05877,-1.452302,3.095737,-1.597764,4.705523,-8.980862,1.493029,-9.992286,9.417042,-2.481132,0.158018,4.457108,-1.49602,5.497279,1
-11.925285,1.76236,-1.854811,-2.010473,-4.694187,1.588586,19.591283,-7.548984,4.919573,6.469553,-4.412721,-3.201745,0.831149,2.542691,-2.864988,-8.641848,-8.469266,7.495174,4.064407,-0.566877,-5.676855,4.410789,4.774848,-1.987344,1.915848,4.256444,-4.008599,-2.830276,-5.619268,-11.948892,2.532896,-5.750222,3.645658,-1.19939,-3.105793,1.13428,1.010503,-7.363385,2.576109,11.782473,1.052456,-2.326428,-1.796054,3.058517,-1.452247,3.095847,-1.597379,4.705211,-8.981022,1.49287,-9.992463,9.417227,-2.481157,0.158079,4.456725,-1.496701,5.497517,1
-0.668693,0.087817,-0.082471,-0.120574,-0.25756,0.113968,1.078219,-0.409545,0.265238,0.357357,-0.235761,-0.189938,0.050195,0.140988,-0.15865,-0.481051,-0.463096,0.423051,0.245786,-0.025359,-0.322903,0.221932,0.256156,-0.100556,0.093598,0.238203,-0.200323,-0.165391,-0.310171,-0.649584,0.14114,-0.318968,0.184005,-0.057347,-0.181134,0.071181,0.044307,-0.402543,0.167214,0.650277,0.060759,-0.126384,-0.104511,0.161463,-0.064393,0.166098,-0.088229,0.25325,-0.507211,0.086353,-0.582724,0.510269,-0.133978,0.008772,0.22894,-0.086261,0.309252,1
-2.665285,0.394334,-0.38192,-0.455125,-1.061788,0.383085,4.374515,-1.708963,1.137359,1.431262,-0.960635,-0.704015,0.195211,0.563283,-0.623689,-1.94612,-1.880631,1.664098,0.902801,-0.122202,-1.256561,0.999085,1.071132,-0.440901,0.424075,0.942068,-0.908966,-0.59273,-1.257973,-2.696711,0.586434,-1.277521,0.859945,-0.263234,-0.695352,0.241771,0.226266,-1.670996,0.58439,2.637928,0.266169,-0.52185,-0.39933,0.68536,-0.314245,0.705468,-0.338979,1.068094,-2.039374,0.34687,-2.196906,2.10599,-0.532303,0.016973,0.971933,-0.350921,1.229736,1
-1.514633,0.225289,-0.236335,-0.242663,-0.617794,0.228298,2.519524,-0.967241,0.628096,0.842479,-0.555401,-0.413095,0.094629,0.329062,-0.376311,-1.115625,-1.077798,0.956812,0.522464,-0.078559,-0.726566,0.56084,0.613389,-0.254455,0.231539,0.545459,-0.511773,-0.354942,-0.736198,-1.553533,0.338466,-0.751658,0.470391,-0.146588,-0.405837,0.165669,0.125933,-0.935121,0.336881,1.516462,0.128796,-0.29705,-0.227596,0.38023,-0.182085,0.410331,-0.198888,0.610689,-1.167976,0.188958,-1.272787,1.204776,-0.323214,0.024007,0.569431,-0.201351,0.705991,1
-2.483855,0.355185,-0.392148,-0.407394,-0.968099,0.325654,4.08132,-1.591156,1.023325,1.344618,-0.930847,-0.658456,0.171884,0.536586,-0.597852,-1.81504,-1.771684,1.56713,0.837024,-0.11038,-1.185557,0.913502,0.97603,-0.408942,0.394543,0.888169,-0.827153,-0.580663,-1.16492,-2.502592,0.520884,-1.184087,0.756563,-0.249135,-0.674665,0.232213,0.205094,-1.52715,0.523313,2.454691,0.209083,-0.494661,-0.365231,0.636879,-0.310886,0.648618,-0.32189,0.985534,-1.872175,0.320994,-2.073033,1.967287,-0.511744,0.026235,0.931741,-0.307875,1.157548,1
-9.88974,1.461511,-1.543741,-1.6632,-3.8934,1.310582,16.267556,-6.266066,4.091302,5.374076,-3.672774,-2.647748,0.694476,2.116636,-2.390768,-7.188656,-7.036742,6.228239,3.374341,-0.471623,-4.715767,3.662277,3.962024,-1.646675,1.58373,3.534397,-3.332531,-2.343735,-4.663562,-9.923516,2.100186,-4.759485,3.035337,-0.987271,-2.578937,0.941735,0.84088,-6.116289,2.135923,9.782401,0.874909,-1.925922,-1.500705,2.547925,-1.215422,2.567433,-1.327118,3.918655,-7.453098,1.243305,-8.283203,7.823006,-2.050688,0.127912,3.70747,-1.223996,4.567401,1
-2.483875,0.355198,-0.392164,-0.407394,-0.968094,0.325656,4.081326,-1.591155,1.023312,1.344633,-0.930842,-0.658458,0.171861,0.53659,-0.597849,-1.815053,-1.771661,1.567148,0.837012,-0.110365,-1.185554,0.913503,0.976019,-0.40894,0.394538,0.888145,-0.827143,-0.580652,-1.164906,-2.50258,0.5209,-1.184076,0.756574,-0.249139,-0.674662,0.232203,0.20509,-1.527153,0.52332,2.454728,0.209094,-0.494642,-0.365246,0.636868,-0.310881,0.648633,-0.321889,0.985556,-1.872173,0.321013,-2.073052,1.967271,-0.51172,0.026241,0.931739,-0.307875,1.157536,1
-13.91877,2.061437,-2.154394,-2.363929,-5.488454,1.852322,22.880208,-8.806347,5.742199,7.538265,-5.169461,-3.73841,0.979438,2.973817,-3.367172,-10.105274,-9.901218,8.728549,4.758014,-0.678539,-6.632502,5.146636,5.584416,-2.307864,2.219498,4.967353,-4.681598,-3.319771,-6.570434,-13.94211,2.94334,-6.711675,4.272898,-1.388985,-3.615152,1.331569,1.171717,-8.599571,3.007912,13.767697,1.232316,-2.707643,-2.101127,3.573612,-1.697587,3.601256,-1.868073,5.503979,-10.486702,1.744349,-11.663386,11.014312,-2.887907,0.170835,5.191191,-1.740905,6.4395,1
-1.894601,0.270869,-0.300934,-0.313452,-0.741306,0.25287,3.135655,-1.214154,0.781476,1.03756,-0.714732,-0.512414,0.125703,0.419155,-0.459127,-1.39172,-1.36091,1.203961,0.651433,-0.098309,-0.900114,0.70491,0.756921,-0.315833,0.293361,0.678042,-0.642231,-0.450821,-0.90128,-1.915948,0.406854,-0.908421,0.578144,-0.183368,-0.503536,0.184335,0.160702,-1.173351,0.4058,1.887515,0.166826,-0.376519,-0.287815,0.487571,-0.233929,0.503288,-0.247408,0.762331,-1.430367,0.245414,-1.599206,1.511829,-0.388194,0.026874,0.719127,-0.244303,0.880393,1
-11.887678,1.750812,-1.850263,-2.000747,-4.68055,1.576537,19.538624,-7.526996,4.904779,6.452518,-4.414013,-3.198185,0.82738,2.535952,-2.863749,-8.629646,-8.436978,7.466169,4.060709,-0.560705,-5.665358,4.388961,4.769182,-1.970961,1.897577,4.23779,-3.999094,-2.81142,-5.604694,-11.904738,2.519132,-5.715216,3.657457,-1.188837,-3.087555,1.128553,0.998435,-7.338601,2.569876,11.758467,1.060025,-2.30718,-1.804814,3.053536,-1.45128,3.077684,-1.590113,4.69979,-8.957768,1.483529,-9.95118,9.399197,-2.467305,0.164759,4.436813,-1.483053,5.490567,1
-1.401825,0.209159,-0.198259,-0.235741,-0.554086,0.201895,2.298088,-0.89231,0.588116,0.748035,-0.519296,-0.362936,0.109716,0.29986,-0.325842,-1.028743,-1.000193,0.873698,0.477748,-0.073328,-0.665551,0.521436,0.566786,-0.235253,0.221674,0.504339,-0.477698,-0.329564,-0.658526,-1.400116,0.306204,-0.671398,0.437459,-0.131708,-0.363422,0.135009,0.12538,-0.884824,0.305452,1.385834,0.127477,-0.275307,-0.214991,0.365725,-0.159784,0.353893,-0.184103,0.557423,-1.065747,0.176941,-1.159784,1.109115,-0.285608,0.007575,0.504189,-0.174563,0.653052,1
-4.93344,0.734919,-0.762093,-0.845217,-1.943861,0.654143,8.120422,-3.108096,2.024939,2.667185,-1.841543,-1.338924,0.359506,1.066874,-1.198937,-3.568768,-3.513205,3.096425,1.679876,-0.255907,-2.344304,1.829997,1.967132,-0.822125,0.803236,1.750998,-1.664358,-1.187127,-2.318353,-4.936346,1.04102,-2.377787,1.518209,-0.506066,-1.286191,0.476831,0.425967,-3.052148,1.05783,4.88269,0.434638,-0.95396,-0.733533,1.265001,-0.609314,1.282519,-0.674022,1.95406,-3.717314,0.613992,-4.138064,3.885578,-1.029359,0.05343,1.840065,-0.611621,2.271591,1
-1.124462,0.152482,-0.173598,-0.175002,-0.440886,0.154113,1.832839,-0.704661,0.4582,0.609813,-0.420494,-0.295874,0.077849,0.251245,-0.28157,-0.82063,-0.787768,0.701587,0.378016,-0.052683,-0.539582,0.403832,0.439191,-0.183352,0.170183,0.399948,-0.375577,-0.258038,-0.528065,-1.116445,0.237471,-0.530885,0.347185,-0.108569,-0.300978,0.118317,0.094801,-0.681113,0.239953,1.115363,0.096275,-0.214959,-0.173757,0.279796,-0.14085,0.295677,-0.153806,0.444921,-0.847444,0.148643,-0.917905,0.884952,-0.24008,0.013455,0.412394,-0.134214,0.511017,1
-1.579334,0.23385,-0.242759,-0.269352,-0.623733,0.214207,2.609304,-1.006734,0.661624,0.859173,-0.582689,-0.423909,0.1134,0.335256,-0.387442,-1.154875,-1.123771,1.007787,0.536602,-0.073031,-0.755421,0.587279,0.633049,-0.260361,0.26414,0.570131,-0.532554,-0.369683,-0.741277,-1.600829,0.335978,-0.762785,0.482651,-0.165575,-0.41823,0.142392,0.13258,-0.982309,0.35039,1.558996,0.14005,-0.316365,-0.239274,0.410038,-0.202496,0.414921,-0.206523,0.632304,-1.193691,0.208271,-1.325042,1.255999,-0.320976,0.023731,0.598195,-0.189025,0.726953,1
-0.927762,0.125152,-0.145948,-0.133856,-0.359408,0.107595,1.504354,-0.571136,0.366216,0.509616,-0.33328,-0.246569,0.048438,0.201262,-0.235198,-0.658109,-0.653,0.55791,0.308303,-0.026312,-0.421391,0.330681,0.364005,-0.143295,0.132682,0.34328,-0.319272,-0.212346,-0.443466,-0.920496,0.189522,-0.437685,0.282216,-0.067784,-0.243809,0.098503,0.078693,-0.572708,0.172829,0.912444,0.069338,-0.163072,-0.13424,0.234616,-0.095824,0.21487,-0.123305,0.368464,-0.675388,0.100685,-0.758198,0.727749,-0.219356,0.00254,0.337538,-0.126651,0.42573,1
-4.93344,0.734919,-0.762093,-0.845217,-1.943861,0.654143,8.120422,-3.108096,2.024939,2.667185,-1.841543,-1.338924,0.359506,1.066874,-1.198937,-3.568768,-3.513205,3.096425,1.679876,-0.255907,-2.344304,1.829997,1.967132,-0.822125,0.803236,1.750998,-1.664358,-1.187127,-2.318353,-4.936346,1.04102,-2.377787,1.518209,-0.506066,-1.286191,0.476831,0.425967,-3.052148,1.05783,4.88269,0.434638,-0.95396,-0.733533,1.265001,-0.609314,1.282519,-0.674022,1.95406,-3.717314,0.613992,-4.138064,3.885578,-1.029359,0.05343,1.840065,-0.611621,2.271591,1
-4.93344,0.734919,-0.762093,-0.845217,-1.943861,0.654143,8.120422,-3.108096,2.024939,2.667185,-1.841543,-1.338924,0.359506,1.066874,-1.198937,-3.568768,-3.513205,3.096425,1.679876,-0.255907,-2.344304,1.829997,1.967132,-0.822125,0.803236,1.750998,-1.664358,-1.187127,-2.318353,-4.936346,1.04102,-2.377787,1.518209,-0.506066,-1.286191,0.476831,0.425967,-3.052148,1.05783,4.88269,0.434638,-0.95396,-0.733533,1.265001,-0.609314,1.282519,-0.674022,1.95406,-3.717314,0.613992,-4.138064,3.885578,-1.029359,0.05343,1.840065,-0.611621,2.271591,1
-1.055728,0.153351,-0.161726,-0.175071,-0.406049,0.143164,1.741664,-0.662278,0.425902,0.577113,-0.382846,-0.29305,0.061734,0.231552,-0.264533,-0.764659,-0.74897,0.663484,0.365873,-0.044991,-0.499321,0.388237,0.419109,-0.168664,0.163552,0.376757,-0.356123,-0.252551,-0.500896,-1.055544,0.225008,-0.507272,0.329308,-0.095711,-0.269927,0.103035,0.083015,-0.645783,0.233836,1.040334,0.096411,-0.204992,-0.162082,0.271796,-0.129651,0.272234,-0.134352,0.418419,-0.791297,0.134689,-0.887836,0.835388,-0.221049,0.012239,0.401587,-0.126757,0.486001,1
