@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S57

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_! numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.29,0,0,0.44,0.29,0,0,0.14,0,3.14,0,1.64,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,326,1
0.6,0,0,0.24,1.32,0,0,0.6,0,4.45,0,1.8,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,479,1
0.43,0,0,0,1.31,0,0,2.63,0,1.75,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941,0,226,1
0,0,0.45,0,1.8,0,0,0,0,1.8,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,135,1
0.29,0,1.46,0,0,0,0,0.58,0.29,2.04,1.16,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.046,234,1
0.12,0,0.12,0,0,0,0,0.24,0,2.33,0,0.73,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.042,0,254,1
0,0,0.33,0,0.33,0,0,0.66,0,1,0,0.66,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.109,0.054,113,1
0.62,0,0,0,0,0,0,0,0.62,2.48,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295,0,155,1
0,0,0.52,0,1.04,0,0.78,0,1.56,2.08,0,1.56,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.443,0,241,1
0,0,0,0,0,0,0,0,0,2.17,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,4.91,0,3.27,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,0,44,1
0,0,0,0,0,0,0,0.26,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.378,1.051,1078,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0.25,0,0,0,0,0,0,0.5,0,1.52,0,1.01,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0.082,0.041,225,1
0.25,0,0,0,0.25,0,0,0,0.5,3,0,2.75,1.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,270,1
0,0,0.35,0,0,0,0,0.7,1.41,2.12,2.82,2.47,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.122,99,1
0,0,0.62,0,0,0,0,0,0,2.48,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.089,174,1
0,0,0.51,0,1.03,0,0.77,0,1.54,1.8,0,1.54,0.77,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.514,0,249,1
0,0,0.74,1.49,0,0,0,0,0,6.71,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,60,1
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0.49,0,0.21,0.42,0.75,1.06,0,0.16,0.02,3.23,0,1.46,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.144,3210,1
0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,34,1
0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,13,1
0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,80,1
0,0,0,0,0,0,0,0,0.19,2.36,0,1.18,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,148,1
0,0,0,0.14,0,0,0,0,0,3.31,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,159,1
0,0,0.17,0,0.17,0.35,0,0,0,0,0,0.17,0.17,0,3.37,1.77,0.17,0,0,0.17,0,0,0,0,0,0,0.046,0,3318,1
0.1,0,0,0.8,0.1,0,1.61,0.1,1.11,1.31,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.488,0.015,1351,1
0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,0,288,1
0,1.29,0,0,0,0,0,1.29,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,0,133,1
0.84,0,0,0,0,0,0,0,0,2.54,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865,0,136,1
0,0,0.51,0,1.02,0,1.02,0,1.79,1.53,0,1.79,0.76,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.458,0,248,1
0,0,0,2.12,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0.08,0,0.17,0.59,0.08,0,2.21,0.25,0.93,1.61,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.08,0.08,0,0.403,0.013,1407,1
0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,69,1
0,0,0.58,0.58,0,0,0,1.74,0,1.16,0,3.48,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,102,1
0.74,0,0.14,0.49,0.35,1.48,0,0.17,0.03,3.24,0,1.23,0.56,0.77,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.678,0.162,3084,1
0.32,0,1.6,0.32,0.64,0,0,0,0,1.28,2.57,3.53,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.174,0,319,1
0.09,0,0,0.09,0.39,0,0,0,0,3.67,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,5.836,0,753,1
0,0,0,0,0.31,0,0,0.31,0,2.82,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0,0,0,0,0,0,0.96,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0.824,0,118,1
0,0,0,0,2.8,0,0,0,0,4.67,0.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,0,50,1
0,0,0,1.14,0,0,0,0,0,0,0,3.44,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,79,1
0,0,0.4,0,1.21,0,0,0.4,0,3.65,0,1.62,1.62,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1
0.6,0,0,0,0,0,0,0,0.6,3.65,0,1.21,0,0.6,0,0,0,0,1.21,0,0,0,0,0,0,0,0.105,0,74,1
0.25,0,0,0.77,1.55,0,0,0.25,0,1.55,0,0.51,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0.161,0.04,578,1
0.76,0,0.25,0.76,0.31,0.38,0,0.38,0.06,2.98,0.69,1.26,0.44,0.76,0,0,0,0,0,0,0.12,0,0,0,0,0,0.439,0.065,1070,1
0,0,0,0,2.38,0,0,0,0,1.9,0,0,4.76,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.621,0.088,513,1
0,0,0.42,0,0.42,0,0,0,0,2.52,0,2.94,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,119,1
0.62,0,0,0,0,0,0,0,0.62,3.72,0,1.24,0,0.62,0,0,0,0,1.24,0,0,0,0,0,0,0,0.107,0,73,1
0.33,0,0,0,0,0,0,1.01,1.68,2.36,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1161,1
0,0,0,0,0,0,0,0.97,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.834,0,116,1
0.14,0,0,0.07,0.14,0.07,0,0,0,4.31,0.28,0.64,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1
0.6,0,0,0.24,1.32,0,0,0.6,0,4.44,0,1.8,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,479,1
0.2,0,0.3,0,1.2,0,0.1,0.4,0.1,2.61,0,2.51,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.53,0.123,851,1
0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0.349,30,1
0.35,0,0.35,0.58,0.66,1.28,0.03,0.23,0,3.12,0,1.36,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.126,2218,1
0.3,0,0.3,0.4,1.71,0,0.5,0.6,0.8,3.43,0,1.51,0.9,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0.275,0.017,1029,1
0,0,0,0,0,0,0,0,0,0.59,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,0,108,1
0.19,0,0.97,0.87,0.58,0.87,0.09,0,1.17,3.81,0.68,1.75,0.09,0.29,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0.402,0.03,872,1
0,0,0,0,0,0,0,1.42,0,2.14,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.899,0,138,1
0.15,0,0,1.52,1.52,0,0.61,0.3,1.52,2.14,0.15,2.44,0.76,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.051,0.05,896,1
0,0,0,0.28,0.28,0,0,0.56,0.56,2.52,0,0.28,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.05,0,150,1
0.09,0,0.09,0,0.19,0,0,0.66,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591,0,771,1
0,0,0,0,1.11,0,0,0,0,2.22,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,40,1
0,0,0,0,0.51,0,0,0.25,1.27,2.04,0,0.76,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.29,0.124,149,1
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,36,1
0,0,0,0,0,0,0,1.66,0,3.33,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0,80,1
0.7,0,1.4,0.35,0.35,0,0,2.1,0.35,2.1,3.15,2.1,0.35,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0,189,1
0,0,1.2,0,0,0,0,6.02,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443,0,87,1
0,0,0,0,0.53,0,0,0,0,5.85,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,78,1
0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,137,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.524,0.304,36,1
0.32,0,1.24,0.4,0.4,0.36,0.28,0.72,0.4,3.08,0.16,1.32,0.44,0.6,0,0,0,0,0,0,0.04,0,0,0,0,0,0.413,0,1643,1
0,0,1.21,0,0,0,0,6.09,0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,76,1
0.28,0,0.28,0.28,1.15,0,0,0,0,2.89,0,1.44,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0.554,0.166,341,1
0.09,0,0,0.19,0.38,0,0,0.29,0,2.51,0,1.35,0,0.38,0,0,0,0,0,0,0.58,0,0,0,0,0,0.374,0,1148,1
0,0,0,0,1.01,0,0,0.2,0.2,0.8,0,0.4,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,190,1
0,0,0,0,1.52,0,0,0,0.38,3.05,0.38,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.024,1144,1
0,0,0.38,0,0,0,0,0.38,1.16,1.93,0,0.38,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,160,1
0,0,0.16,0,0.65,0,0,0.16,0,1.47,0,1.47,0.98,0.32,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.029,158,1
0,0,0,0,0,0,0,0,0,2.63,0,1.75,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907,0,195,1
0.1,0,0,0.2,0.3,0,0,0.3,0,2.61,0,1.2,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0.352,0,1133,1
0.35,0,0,0.1,0.75,0,0,0.15,0,5,0,1.75,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.008,617,1
0,0,0,0.89,0.29,0,1.58,0.09,1.08,1.38,0.19,0.69,0.59,0.19,0,0,0,0,0,0,0,0,0,0,0.09,0,0.417,0.015,1365,1
0.61,0,0,0.61,0,0,0,1.22,0,5.52,0,0.61,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0.829,0,89,1
0,0,0,0,0,0,0,2.22,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,59,1
0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0.328,0,16,1
0,0,1.04,0.52,1.56,0.08,0.69,0.86,0,1.82,0.17,1.3,0.08,0.34,0,0,0,0,0,0,0,0,0,0,0.08,0,0.358,0.11,981,1
0.17,0,0.08,0.69,2.41,0,1.46,0.34,0,2.76,0.43,1.55,0.17,0.17,0,0,0,0,0,0,0.43,0,0,0,0.08,0,0.308,0.026,1214,1
0.71,0,0,0,0.35,0,0,0.35,0.35,3.76,0,1.97,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,359,1
0,0,0,0.23,0.23,0,0,0.23,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0,543,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,40,1
0,0,0,0,1.88,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,506,1
0.27,0,0.54,0,0.27,0,0,1.08,0.27,1.08,0,0.27,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.451,0,578,1
0.16,0,0,0,0.16,0.08,0,0,0,3.68,0.32,0.65,1.14,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,1
0,0,0,0,0,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0.19,0,0,0,0,0,0,0.38,0.19,1.14,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,15841,1
0.19,0,0,0.09,0.39,0,0.09,0.29,0.39,3.51,0.78,1.56,0.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,303,1
0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,1.25,0,0.41,0,0,0.41,1.67,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0,65,1
0.86,0,0,0,0,0,0,0.86,0,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765,0.08,473,1
0,0,0,0,0,0,0,1.05,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,107,1
0.76,0,0,0,0.38,0,0,0,0,1.92,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.062,899,1
0,0,0,0.31,0,0,0,1.25,0,3.14,0,1.25,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0.097,319,1
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,97,1
0.52,0,0.26,0,0.79,0,0,0,1.31,3.16,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,135,1
0.47,0,0,0,0,0,0,0.47,0,4.28,0,0.95,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306,0,217,1
0,0,0,0,0,0,0,0.47,0,3.34,0,1.91,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536,0,242,1
0.49,0,0,0,0,0,0,0.49,0,4.45,0,0.99,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,0,183,1
0,0,0,0,0,0,0,1.19,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0,93,1
1.63,0,0,1.63,0,0,0,1.63,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0,36,1
0.27,0,0.05,0,0.21,0,0,0.38,0,2.85,0,1.2,0.21,0.16,0,0,0,0,0.1,0,0,0,0,0,0,0,0.019,0.009,539,1
0.33,0,0,0,0,0,0,0,0,3.05,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1
0.23,0,1.41,0.23,0.47,0,0,0,0.47,0.94,1.89,3.3,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,1.289,0,666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0,0.52,0,0.17,0,0,0,0.7,0.87,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.235,419,1
0,0,0,0,0,0,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0,0,0.56,0,0,0,0.56,3.38,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0.083,375,1
0.8,0,0,0,0,0,0,0.8,0,1.6,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566,0,124,1
0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,1.56,305,1
0,0,0,0,0,0,0,0,0.76,0.76,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1
0,0,0,1.36,0,0,0,1.36,0,1.36,0,0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0,0,1.777,0,107,1
0.28,0,0,0,0,0,0,0,0.28,2.88,0,2.01,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,218,1
0,0,0.25,0,0.75,0,0,0.25,0,2.01,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.031,0,616,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0,69,1
0.16,0,0,0.5,0.84,0.33,0,0,0.16,2.37,0,0.5,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0.028,781,1
0,0,0,0,0.82,0,0,0.41,0,1.23,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,261,1
0,0,0,0,0,0,0,0.9,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,94,1
0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0,66,1
0.49,0,0.28,0.28,0.98,0,0,1.12,0.07,2.24,0,0.98,0.07,0.7,0,0,0,0,0,0,0.07,0,0,0,0,0,0.768,0,966,1
0,0,0,0,0,0,0,0.9,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,94,1
0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351,0.27,160,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413,0,85,1
0,0,0,0,0,0,0,4.76,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412,0.268,180,1
0,0,0,0,0.16,0,0,0.82,0.16,2.81,0,0.99,0.49,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.05,721,1
0,0,0,0,0.55,0,0,0,0.55,3.31,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.082,387,1
0,0,0,0,0,0,0.86,0,1.72,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1
0.63,0,0.63,0.63,0,0,0.63,1.26,0.63,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,126,1
0,0,0,0,1.12,0,0,0,1.12,2.24,0,1.12,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0,61,1
0.15,0,0,0.61,0.61,0,0.3,0.61,0,1.83,0.45,2.75,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0,801,1
0,0,0,0,0,0,0,2.17,2.17,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.16,0,0.65,0,0,0,0.16,0.32,2.45,1.79,0,1.14,0,0.32,0,0,0,0,0,0,0.49,0,0,0,0,0,0.622,0,165,1
0,0,0,0,0,0,0,2.17,2.17,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,0,1.96,2.94,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0,46,1
0.87,0,0.04,0.29,0.42,1.69,0,0.32,0.22,3.47,0.29,1.32,0.34,0.84,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0.639,0.182,3498,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,49,1
0.56,0,0,0,0.56,0,0,0.56,0,1.69,0,1.69,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,121,1
0.07,0,0.07,0.07,0,0,0,0,0,0.15,0,0.07,0,0.07,0,0,0,0,0.15,0,0.07,0,0,0,0,0,0,0,264,1
0.54,0,0,0,0,0,0,0.54,0,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216,0,180,1
0,0,0,0,1.65,0,0,0.82,0,3.3,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,186,1
0.41,0,0,0,0,0,0,0,0,2.05,0,1.23,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0.067,0,41,1
0.14,0,0.58,0,0.43,0,0.14,0.29,2.05,1.9,0,1.02,0,0.29,0,0,0,0,0,0,0.43,0,0,0,0,0,0.558,0,217,1
0,0,1.04,1.04,2.22,0,1.04,0.29,0,1.63,0.44,0.59,1.48,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0.105,0.021,1244,1
0.17,0,0.42,0.08,0.08,0.17,0,0,0.08,1.2,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,575,1
0.22,0,0,0.22,0.11,0,0,0.44,0,4.68,0,1.56,0.11,1.11,0,0,0,0,0,0.33,0,0,0,0,0,0,0.775,0.142,798,1
0.58,0.58,0,0,0,0,0,0,0,4.11,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,297,1
0.26,0,0,0.1,0.1,0,0,0,0,3.38,0,1.39,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.025,2288,1
0.44,0,0,0,0.44,0,0,0.44,0,4.46,0,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0.075,153,1
0.43,0,0,0,0.43,0,0,0,0,0.87,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.942,0,179,1
0,0,3.57,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554,0.518,38,1
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1
0,0,0,0,1.63,0,0,0.81,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212,0,191,1
0.52,0,0,0.52,0,0,0,0.79,0,1.32,0,1.05,0,0.52,0,0,0,0,0.26,0.52,0,0,0,0,0,0,0.326,0,566,1
0.32,0,0,0.64,0,0,0,0,0,3.37,0,1.28,0.16,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.05,0,159,1
0,0,0,0,0,0,0,0,0,2.4,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0.58,0,0,0,0.19,0,0,0.58,0.58,4.29,0,0.39,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,190,1
0,0,0,0,0,0,0,0.73,0,2.94,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,48,1
0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,82,1
0,0,0,0,0,0,0,3.15,1.05,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,94,1
0,0,0,0,1.19,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1
0,0,1.16,1.16,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405,0,72,1
0.5,0,0,0.5,0.06,0,0,0.69,0.38,3.49,0.06,1.27,0.31,1.08,0,0,0,0,0,0,0,0,0,0,0,0.06,0.435,0.022,1590,1
0.09,0,0.09,0,0.19,0,0,0.66,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591,0,771,1
0,0,0,0,0,1.07,0,1.07,0,2.15,0,2.15,1.07,1.07,0,0,0,0,0,1.07,0,0,0,0,0,0,2.395,0.998,329,1
0,0,0,0,1.81,0,0,0.22,0,3.4,0,1.81,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.199,0,530,1
0,0,0,0,0,0,0,0.47,1.91,1.91,0.47,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,158,1
0,0,0.4,0,0,0,0,0.2,0.2,1.83,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232,0,287,1
0,0,0,0,1.81,0,0,0.22,0,3.4,0,1.81,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.199,0,530,1
